posFile,posFileTest,posFileTestNew,stimFile,stimFileNew,cs_neg_s,cs_pos_s,cs_neg_ns,cs_pos_ns,cs_neg_s_new,cs_pos_s_new,cs_neg_ns_new,cs_pos_ns_new,stim,position,position1,stim1,position2,stim2,position3,stim3,position4,stim4,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,search_task_trials.thisRepN,search_task_trials.thisTrialN,search_task_trials.thisN,search_task_trials.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,testtrials_novelty.thisRepN,testtrials_novelty.thisTrialN,testtrials_novelty.thisN,testtrials_novelty.thisIndex,loop_test_novelty.thisRepN,loop_test_novelty.thisTrialN,loop_test_novelty.thisN,loop_test_novelty.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,textStartExp.started,imageRating.started,sliderStim.response,sliderStim.rt,textStartSearch.started,target_positions,distractor_positions,textStartTask.started,image.started,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,textTestInstr.started,test_image1.started,test_image2.started,test_image3.started,test_image4.started,test_roi1.numLooks,test_roi1.timesOn,test_roi1.timesOff,test_roi2.numLooks,test_roi2.timesOn,test_roi2.timesOff,test_roi3.numLooks,test_roi3.timesOn,test_roi3.timesOff,test_roi4.numLooks,test_roi4.timesOn,test_roi4.timesOff,test_image_feedback1.started,test_image_feedback2.started,test_iamge_feedback3.started,test_iamge_feedback4.started,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,positions_test.xlsx,positions_test_new.xlsx,stimuli.xlsx,stimuli_new.xlsx,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_neg_ns,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.953021199999057,198.19163730000037,220.78360509999948,7.0,5.928046000000904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,C,2024-04-30_14h27.22.099,attentional_competition_task,2022.2.4,143.9364606904901,
positions.xlsx,positions_test.xlsx,positions_test_new.xlsx,stimuli.xlsx,stimuli_new.xlsx,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_pos_ns,,,,,,,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.41522450000048,6.0,5.480624600000738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,C,2024-04-30_14h27.22.099,attentional_competition_task,2022.2.4,143.9364606904901,
positions.xlsx,positions_test.xlsx,positions_test_new.xlsx,stimuli.xlsx,stimuli_new.xlsx,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_pos_s,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.39418619999924,6.0,3.7210377999999764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,C,2024-04-30_14h27.22.099,attentional_competition_task,2022.2.4,143.9364606904901,
positions.xlsx,positions_test.xlsx,positions_test_new.xlsx,stimuli.xlsx,stimuli_new.xlsx,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_neg_s,,,,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.4565029000005,5.0,1.797184200000629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,C,2024-04-30_14h27.22.099,attentional_competition_task,2022.2.4,143.9364606904901,
positions.xlsx,positions_test.xlsx,positions_test_new.xlsx,stimuli.xlsx,stimuli_new.xlsx,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.58135260000017,"[[0.9, -0.30000000000000004], [0.22499999999999998, -0.8], [-0.675, 0.7], [-0.45, 0.7], [0.0, -0.30000000000000004], [-0.22499999999999998, -0.30000000000000004], [0.6749999999999999, 0.19999999999999996], [-0.22499999999999998, 0.7], [0.6749999999999999, -0.8], [0.22499999999999998, -0.30000000000000004], [-0.22499999999999998, -0.8], [0.0, 0.19999999999999996], [-0.22499999999999998, 0.19999999999999996], [-0.9, -0.30000000000000004], [0.6749999999999999, 0.7]]","[[0.45000000000000007, 0.7], [0.45000000000000007, -0.30000000000000004], [0.6749999999999999, -0.30000000000000004], [-0.675, -0.8], [0.9, -0.8], [-0.675, 0.19999999999999996], [0.0, 0.7], [0.45000000000000007, 0.19999999999999996], [0.9, 0.7], [0.9, 0.19999999999999996], [-0.9, 0.7], [-0.45, -0.8], [-0.45, 0.19999999999999996], [-0.9, -0.8], [0.45000000000000007, -0.8]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,C,2024-04-30_14h27.22.099,attentional_competition_task,2022.2.4,143.9364606904901,
positions.xlsx,positions_test.xlsx,positions_test_new.xlsx,stimuli.xlsx,stimuli_new.xlsx,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,,,,,,,,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[[0.45000000000000007, -0.30000000000000004], [0.45000000000000007, 0.19999999999999996], [-0.675, -0.8], [0.9, -0.8], [-0.675, -0.30000000000000004], [0.45000000000000007, -0.8], [-0.45, 0.19999999999999996], [-0.22499999999999998, -0.8], [0.45000000000000007, 0.7], [0.6749999999999999, -0.8], [0.6749999999999999, -0.30000000000000004], [0.6749999999999999, 0.19999999999999996], [-0.675, 0.7], [-0.22499999999999998, 0.7], [0.22499999999999998, -0.30000000000000004]]","[[0.9, 0.19999999999999996], [0.9, -0.30000000000000004], [0.0, 0.7], [-0.45, 0.7], [-0.9, -0.30000000000000004], [-0.22499999999999998, 0.19999999999999996], [0.22499999999999998, 0.7], [-0.9, 0.7], [-0.9, -0.8], [0.0, -0.8], [0.9, 0.7], [0.0, -0.30000000000000004], [0.0, 0.19999999999999996], [-0.675, 0.19999999999999996], [-0.22499999999999998, -0.30000000000000004]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,C,2024-04-30_14h27.22.099,attentional_competition_task,2022.2.4,143.9364606904901,
positions.xlsx,positions_test.xlsx,positions_test_new.xlsx,stimuli.xlsx,stimuli_new.xlsx,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_neg_s,"(0.7, 0.5)",,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.10602130000007,347.1534277999999,-3,loss,1,0.299265400000877,0.2992693000014697,347.47290280000016,,,,,,,,,,,,,,,,,,,,,,22,C,2024-04-30_14h27.22.099,attentional_competition_task,2022.2.4,143.9364606904901,
positions.xlsx,positions_test.xlsx,positions_test_new.xlsx,stimuli.xlsx,stimuli_new.xlsx,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_neg_s,"(-0.7, -0.5)",,,,,,,,,0,0,0,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.0003634000004,-6,loss,1,0.20140410000021802,0.20140809999975318,355.20871219999935,,,,,,,,,,,,,,,,,,,,,,22,C,2024-04-30_14h27.22.099,attentional_competition_task,2022.2.4,143.9364606904901,
positions.xlsx,positions_test.xlsx,positions_test_new.xlsx,stimuli.xlsx,stimuli_new.xlsx,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_neg_ns,"(0.7, 0.5)",,,,,,,,,0,0,0,0,,,,,,,,,0,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.34727340000063,-9,loss,1,0.9376926999993884,0.9376964000002772,363.29171829999905,,,,,,,,,,,,,,,,,,,,,,22,C,2024-04-30_14h27.22.099,attentional_competition_task,2022.2.4,143.9364606904901,
positions.xlsx,positions_test.xlsx,positions_test_new.xlsx,stimuli.xlsx,stimuli_new.xlsx,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_pos_ns,"(0.7, -0.5)",,,,,,,,,0,0,0,0,,,,,,,,,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.5483003999998,-6,reward,1,0.15969630000108737,0.15970000000015716,370.72196350000013,,,,,,,,,,,,,,,,,,,,,,22,C,2024-04-30_14h27.22.099,attentional_competition_task,2022.2.4,143.9364606904901,
positions.xlsx,positions_test.xlsx,positions_test_new.xlsx,stimuli.xlsx,stimuli_new.xlsx,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_neg_ns,"(-0.7, -0.5)",,,,,,,,,0,0,0,0,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.7285936999997,-9,loss,1,0.4795514999987063,0.4871413999990182,378.22164259999954,,,,,,,,,,,,,,,,,,,,,,22,C,2024-04-30_14h27.22.099,attentional_competition_task,2022.2.4,143.9364606904901,
positions.xlsx,positions_test.xlsx,positions_test_new.xlsx,stimuli.xlsx,stimuli_new.xlsx,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_pos_ns,"(-0.7, -0.5)",,,,,,,,,0,0,0,0,,,,,,,,,0,5,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.37408680000044,-6,reward,1,0.354575899998963,0.35457969999879424,385.73520090000056,,,,,,,,,,,,,,,,,,,,,,22,C,2024-04-30_14h27.22.099,attentional_competition_task,2022.2.4,143.9364606904901,
positions.xlsx,positions_test.xlsx,positions_test_new.xlsx,stimuli.xlsx,stimuli_new.xlsx,stimuli/Social3.png,stimuli/Social4.png,stimuli/Nonsocial3.png,stimuli/Nonsocial4.png,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_pos_ns,"(0.7, 0.5)",,,,,,,,,0,0,0,0,,,,,,,,,0,6,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.90854299999955,-3,reward,1,0.16630690000056347,0.16631059999963327,394.0821546999996,,,,,,,,,,,,,,,,,,,,,,22,C,2024-04-30_14h27.22.099,attentional_competition_task,2022.2.4,143.9364606904901,
