posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textPainThreshold.started,spacePainThreshold.started,spacePainThreshold.keys,spacePainThreshold.rt,textRateT.started,text_noPainT.started,text_slightPainT.started,text_highPainT.started,sliderPainT.started,keys_PainT.started,sliderPainT.response,sliderPainT.rt,keys_PainT.keys,keys_PainT.rt,fixcrossT.started,portShock1T.started,portShock1T.stopped,portShock2T.started,portShock2T.stopped,portShock3T.started,portShock3T.stopped,fixcrossT.stopped,text_ETCalibration.started,spaceETCalibration.started,spaceETCalibration.keys,spaceETCalibration.rt,textStartExp.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,imageRating.started,sliderStim.started,spaceStim.started,sliderStim.response,sliderStim.rt,spaceStim.keys,spaceStim.rt,textStartTask.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,blankScreen.started,blankScreen.stopped,fixcross.started,image.started,roi.started,gazeCursor.started,portImage.started,portImage.stopped,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,gazeCursor_Feedback.started,soundFeedback.started,portShock1.started,portShock1.stopped,portShock2.started,portShock2.stopped,portShock3.started,portShock3.stopped,soundFeedback.stopped,fixcrossE.started,fixcrossE.stopped,textRepeatTask.started,textboxRepeatInstruction.started,textRepeatSpace.started,spaceRepeatTask.started,spaceRepeatTask.keys,spaceRepeatTask.rt,textRate.started,text_noPain.started,text_slightPain.started,text_highPain.started,sliderPain.started,textSpacePain.started,spacePain.started,sliderPain.response,sliderPain.rt,spacePain.keys,spacePain.rt,textTestInstr.started,spaceTestInstr.started,spaceTestInstr.keys,spaceTestInstr.rt,imageTest.started,roiTest.started,portTestImage.started,portTestImage.stopped,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.391661400033627,14.391661400033627,space,27.80213140003616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,A,2023-12-11_16h14.17.291,gca_avoidance_task,2022.2.4,144.02767639466035,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.203007799980696,42.203007799980696,space,4.68673250003485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,A,2023-12-11_16h14.17.291,gca_avoidance_task,2022.2.4,144.02767639466035,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.16458490001969,48.16458490001969,48.16458490001969,48.16458490001969,48.16458490001969,48.16458490001969,None,None,s,9.269617400015704,58.04775319999317,0.1013334000017494,0.10855679999804124,0.14982269995380193,0.15688609995413572,0.2055331000010483,0.21259879996068776,58.86578390002251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,A,2023-12-11_16h14.17.291,gca_avoidance_task,2022.2.4,144.02767639466035,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.86578390002251,58.86578390002251,58.86578390002251,58.86578390002251,58.86578390002251,58.86578390002251,None,None,s,8.704515400051605,68.06525189999957,0.10416610003449023,0.11112290003802627,0.15292610001051798,0.1597116999910213,0.20164560002740473,0.20843290002085268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,A,2023-12-11_16h14.17.291,gca_avoidance_task,2022.2.4,144.02767639466035,
,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.82222800003365,68.82222800003365,68.82222800003365,68.82222800003365,68.82222800003365,68.82222800003365,0.0,3.0200710999779403,s,7.155472000013106,76.48634679999668,0.09933799999998882,0.10627970000496134,0.15487889997893944,0.16189350001513958,0.20350800000596792,0.21046289999503642,77.250231300015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,A,2023-12-11_16h14.17.291,gca_avoidance_task,2022.2.4,144.02767639466035,
,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.250231300015,77.250231300015,77.250231300015,77.250231300015,77.250231300015,77.250231300015,0.0,3.132913999957964,s,7.335336400021333,85.1040609999909,0.10521989996777847,0.112197499955073,0.153841299994383,0.16078019997803494,0.20246449997648597,0.20939509995514527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,A,2023-12-11_16h14.17.291,gca_avoidance_task,2022.2.4,144.02767639466035,
,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.97904429998016,85.97904429998016,85.97904429998016,85.97904429998016,85.97904429998016,85.97904429998016,0.0,3.284268899995368,s,7.774710999976378,94.25646730000153,0.09948810003697872,0.1064642000128515,0.15503520000493154,0.16199250001227483,0.20364300004439428,0.21056219999445602,95.02032529999269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,A,2023-12-11_16h14.17.291,gca_avoidance_task,2022.2.4,144.02767639466035,
,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.02032529999269,95.02032529999269,95.02032529999269,95.02032529999269,95.02032529999269,95.02032529999269,0.0,5.326746899983846,s,9.198133500001859,104.72829190001357,0.10483959998236969,0.11177959997439757,0.15344789996743202,0.16039319999981672,0.20205019996501505,0.20901210000738502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,A,2023-12-11_16h14.17.291,gca_avoidance_task,2022.2.4,144.02767639466035,
,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.48521610000171,105.48521610000171,105.48521610000171,105.48521610000171,105.48521610000171,105.48521610000171,0.0,4.065128699992783,s,8.949128100008238,114.93622269999469,0.10420619999058545,0.1111428999574855,0.15278659999603406,0.15974099998129532,0.20145819999743253,0.20834529999410734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,A,2023-12-11_16h14.17.291,gca_avoidance_task,2022.2.4,144.02767639466035,
,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.68622600001981,115.68622600001981,115.68622600001981,115.68622600001981,115.68622600001981,115.68622600001981,0.0,2.4831806999864057,s,15.307566900039092,131.60220090002986,0.10166500002378598,0.10861679998924956,0.15029140003025532,0.15724089997820556,0.20583549997536466,0.2127811000100337,132.35913539998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,A,2023-12-11_16h14.17.291,gca_avoidance_task,2022.2.4,144.02767639466035,
