posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,sliderPainT.response,sliderPainT.rt,textStartExp.started,imageRating.started,sliderStim.response,sliderStim.rt,textStartTask.started,image.started,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,sliderPain.response,sliderPain.rt,textTestInstr.started,imageTest.started,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3167580999434,None,None,,,,,,,,,,,,,,,,,,,,51,A,2024-01-15_10h04.01.944,gca_avoidance_task,2022.2.4,143.96982364155627,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.990657200105488,,,,,,,,,,,,,,,,,,,,51,A,2024-01-15_10h04.01.944,gca_avoidance_task,2022.2.4,143.96982364155627,
,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.600340599892661,,,,,,,,,,,,,,,,,,,,51,A,2024-01-15_10h04.01.944,gca_avoidance_task,2022.2.4,143.96982364155627,
,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.03043120005168,,,,,,,,,,,,,,,,,,,,51,A,2024-01-15_10h04.01.944,gca_avoidance_task,2022.2.4,143.96982364155627,
,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5.50430309982039,,,,,,,,,,,,,,,,,,,,51,A,2024-01-15_10h04.01.944,gca_avoidance_task,2022.2.4,143.96982364155627,
,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.7778263001237065,,,,,,,,,,,,,,,,,,,,51,A,2024-01-15_10h04.01.944,gca_avoidance_task,2022.2.4,143.96982364155627,
,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.9418642001692206,,,,,,,,,,,,,,,,,,,,51,A,2024-01-15_10h04.01.944,gca_avoidance_task,2022.2.4,143.96982364155627,
,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.640904399799183,,,,,,,,,,,,,,,,,,,,51,A,2024-01-15_10h04.01.944,gca_avoidance_task,2022.2.4,143.96982364155627,
,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.9504732000641525,,,,,,,,,,,,,,,,,,,,51,A,2024-01-15_10h04.01.944,gca_avoidance_task,2022.2.4,143.96982364155627,
,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1.433291899971664,,,,,,,,,,,,,,,,,,,,51,A,2024-01-15_10h04.01.944,gca_avoidance_task,2022.2.4,143.96982364155627,
,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,51,A,2024-01-15_10h04.01.944,gca_avoidance_task,2022.2.4,143.96982364155627,
,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.594083199976012,,,,,,,,,,,,,,,,,,,,51,A,2024-01-15_10h04.01.944,gca_avoidance_task,2022.2.4,143.96982364155627,
,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.1939721000380814,,,,,,,,,,,,,,,,,,,,51,A,2024-01-15_10h04.01.944,gca_avoidance_task,2022.2.4,143.96982364155627,
