posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textPainThreshold.started,spacePainThreshold.started,spacePainThreshold.keys,spacePainThreshold.rt,textRateT.started,text_noPainT.started,text_slightPainT.started,text_highPainT.started,sliderPainT.started,keys_PainT.started,sliderPainT.response,sliderPainT.rt,keys_PainT.keys,keys_PainT.rt,fixcrossT.started,portShock1T.started,portShock1T.stopped,portShock2T.started,portShock2T.stopped,portShock3T.started,portShock3T.stopped,fixcrossT.stopped,text_ETCalibration.started,spaceETCalibration.started,spaceETCalibration.keys,spaceETCalibration.rt,textStartExp.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,imageRating.started,sliderStim.started,spaceStim.started,sliderStim.response,sliderStim.rt,spaceStim.keys,spaceStim.rt,textStartTask.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,blankScreen.started,blankScreen.stopped,fixcross.started,image.started,roi.started,gazeCursor.started,portImage.started,portImage.stopped,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,gazeCursor_Feedback.started,soundFeedback.started,portShock1.started,portShock1.stopped,portShock2.started,portShock2.stopped,portShock3.started,portShock3.stopped,soundFeedback.stopped,fixcrossE.started,fixcrossE.stopped,textRepeatTask.started,textboxRepeatInstruction.started,textRepeatSpace.started,spaceRepeatTask.started,spaceRepeatTask.keys,spaceRepeatTask.rt,textRate.started,text_noPain.started,text_slightPain.started,text_highPain.started,sliderPain.started,textSpacePain.started,spacePain.started,sliderPain.response,sliderPain.rt,spacePain.keys,spacePain.rt,textTestInstr.started,spaceTestInstr.started,spaceTestInstr.keys,spaceTestInstr.rt,imageTest.started,roiTest.started,portTestImage.started,portTestImage.stopped,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.533440899998823,13.533440899998823,space,66.01794719999816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,D,2023-12-07_16h27.21.527,gca_avoidance_task,2022.2.4,143.97666425720658,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.55854819999877,79.55854819999877,space,2.8175812999979826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,D,2023-12-07_16h27.21.527,gca_avoidance_task,2022.2.4,143.97666425720658,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.44033480000144,83.44033480000144,83.44033480000144,83.44033480000144,83.44033480000144,83.44033480000144,None,None,s,4.814852199997404,89.00957149999886,0.10503099999914411,0.11197719999836409,0.1536296999984188,0.16059129999848665,0.2022356999987096,0.2091623999986041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,D,2023-12-07_16h27.21.527,gca_avoidance_task,2022.2.4,143.97666425720658,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.76648639999985,89.76648639999985,89.76648639999985,89.76648639999985,89.76648639999985,89.76648639999985,3.0,12.622561600001063,s,17.505056300000433,107.77266679999957,0.10251080000307411,0.10946770000009565,0.15106720000039786,0.1580353000026662,0.1996766000011121,0.2066250999996555,108.529645300001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,D,2023-12-07_16h27.21.527,gca_avoidance_task,2022.2.4,143.97666425720658,
,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.529645300001,108.529645300001,108.529645300001,108.529645300001,108.529645300001,108.529645300001,5.0,2.1350918999996793,s,8.445909899997787,117.48758090000047,0.1027118000019982,0.1097090000002936,0.15134340000076918,0.15829780000058236,0.19997670000157086,0.20690580000155023,118.24451100000078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,D,2023-12-07_16h27.21.527,gca_avoidance_task,2022.2.4,143.97666425720658,
,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.24451100000078,118.24451100000078,118.24451100000078,118.24451100000078,118.24451100000078,118.24451100000078,7.0,3.9948702000001504,s,11.426931300000433,130.1746004000015,0.10167970000111382,0.1086591999992379,0.15024629999970784,0.15719000000171945,0.20584990000133985,0.2127476999994542,130.9314817000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,D,2023-12-07_16h27.21.527,gca_avoidance_task,2022.2.4,143.97666425720658,
,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9314817000013,130.9314817000013,130.9314817000013,130.9314817000013,130.9314817000013,130.9314817000013,8.0,2.603698399998393,s,8.132168199997977,139.5977989000021,0.09938340000007884,0.10635969999930239,0.1549431999992521,0.16186449999804609,0.20353120000072522,0.2104747999983374,140.36169449999943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,D,2023-12-07_16h27.21.527,gca_avoidance_task,2022.2.4,143.97666425720658,
,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.36169449999943,140.36169449999943,140.36169449999943,140.36169449999943,140.36169449999943,140.36169449999943,8.0,3.750211800001125,s,7.629851599998801,148.50021800000104,0.10181689999808441,0.10877009999967413,0.15043899999727728,0.15738879999844357,0.19901059999756399,0.2059579999986454,149.25712980000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,D,2023-12-07_16h27.21.527,gca_avoidance_task,2022.2.4,143.97666425720658,
,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.25712980000026,149.25712980000026,149.25712980000026,149.25712980000026,149.25712980000026,149.25712980000026,7.0,3.8563491999993857,s,8.183019999996759,157.95125420000113,0.10198419999869657,0.10894449999977951,0.1505673999999999,0.15752340000108234,0.19918260000122245,0.2061786000012944,158.70814090000204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,D,2023-12-07_16h27.21.527,gca_avoidance_task,2022.2.4,143.97666425720658,
,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.70814090000204,158.70814090000204,158.70814090000204,158.70814090000204,158.70814090000204,158.70814090000204,7.0,2.6518339999965974,s,6.892394799997419,166.11062279999896,0.10379819999798201,0.11075499999788008,0.1524202000000514,0.15934999999808497,0.2010164999992412,0.20798970000032568,166.87449059999926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,D,2023-12-07_16h27.21.527,gca_avoidance_task,2022.2.4,143.97666425720658,
