posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,sliderPainT.response,sliderPainT.rt,textStartExp.started,imageRating.started,sliderStim.response,sliderStim.rt,textStartTask.started,image.started,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,sliderPain.response,sliderPain.rt,textTestInstr.started,imageTest.started,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.70332200010307,None,None,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,20.79089390009176,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.4306516000069678,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.6262712999014184,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.5683317000512034,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.7314158000517637,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.558358300011605,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.6071604000171646,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.934542499948293,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.489994899951853,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.1305108000524342,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.8977537000318989,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0247827001148835,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.9278972999891266,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.9329052999382839,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.6245963000692427,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.910624900017865,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.4962527999887243,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.8052294999361038,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.102635100018233,,,,,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_minus_ns,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,487.3600413000677,573.4803544000024,3.0,9.070127399987541,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_plus_ns,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,584.4174388000974,6.0,14.940136299934238,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_plus_s,,,,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,600.1459500000346,5.0,6.756027000024915,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_minus_s,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,607.67342440004,5.0,1.7764756999677047,,,,,,,,,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,611.076032300014,630.0197495000903,0,shock,1,0.41014629998244345,0.4101501000113785,630.4364155000076,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,1,1,15,,,,,,,,,,,,,,,,,,,,,,,,,640.0749072000617,5,reward,1,0.24343569995835423,0.2434392999857664,640.3318490000675,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,650.0397808999987,5,shock,1,0.2644868999486789,0.264490699977614,650.3106166000944,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,3,3,12,,,,,,,,,,,,,,,,,,,,,,,,,659.8796687000431,10,reward,1,0.2848921000258997,0.28489569993689656,660.1713215000927,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,669.4001008000923,10,shock,1,0.16714959999080747,0.16715339990332723,669.5737538000103,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,679.2330766000086,15,reward,1,0.25671739992685616,0.2567210999550298,679.496980200056,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,688.961850700085,15,shock,1,0.299069199943915,0.2990729999728501,689.267418500036,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,7,7,10,,,,,,,,,,,,,,,,,,,,,,,,,699.2392061999999,15,shock,1,0.23619019996840507,0.23619399999734014,699.4822726000566,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,708.3916597000789,20,reward,1,0.2501168999588117,0.2501208999892697,708.655516800005,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,9,9,13,,,,,,,,,,,,,,,,,,,,,,,,,717.8148747000378,25,reward,1,0.26426050008740276,0.271077600074932,718.0926125000697,,,,,,,,43,C,2024-01-02_11h49.34.763,gca_avoidance_task,2022.2.4,144.11713852366833,
