posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textPainThreshold.started,spacePainThreshold.started,spacePainThreshold.keys,spacePainThreshold.rt,textRateT.started,text_noPainT.started,text_slightPainT.started,text_highPainT.started,sliderPainT.started,keys_PainT.started,sliderPainT.response,sliderPainT.rt,keys_PainT.keys,keys_PainT.rt,fixcrossT.started,portShock1T.started,portShock1T.stopped,portShock2T.started,portShock2T.stopped,portShock3T.started,portShock3T.stopped,fixcrossT.stopped,text_ETCalibration.started,spaceETCalibration.started,spaceETCalibration.keys,spaceETCalibration.rt,textStartExp.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,imageRating.started,sliderStim.started,spaceStim.started,sliderStim.response,sliderStim.rt,spaceStim.keys,spaceStim.rt,textStartTask.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,blankScreen.started,blankScreen.stopped,fixcross.started,image.started,roi.started,gazeCursor.started,portImage.started,portImage.stopped,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,gazeCursor_Feedback.started,soundFeedback.started,portShock1.started,portShock1.stopped,portShock2.started,portShock2.stopped,portShock3.started,portShock3.stopped,soundFeedback.stopped,fixcrossE.started,fixcrossE.stopped,textRepeatTask.started,textboxRepeatInstruction.started,textRepeatSpace.started,spaceRepeatTask.started,spaceRepeatTask.keys,spaceRepeatTask.rt,textRate.started,text_noPain.started,text_slightPain.started,text_highPain.started,sliderPain.started,textSpacePain.started,spacePain.started,sliderPain.response,sliderPain.rt,spacePain.keys,spacePain.rt,textTestInstr.started,spaceTestInstr.started,spaceTestInstr.keys,spaceTestInstr.rt,imageTest.started,roiTest.started,portTestImage.started,portTestImage.stopped,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.6799095000024,887.6799095000024,887.6799095000024,887.6799095000024,887.6799095000024,887.6799095000024,5.0,4.240180200024042,s,9.271946699998807,897.4503386000288,0.10359389998484403,0.11053760000504553,0.15221490000840276,0.15910569997504354,0.20082580001326278,0.20775150001281872,898.2072454000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,898.2072454000008,898.2072454000008,898.2072454000008,898.2072454000008,898.2072454000008,898.2072454000008,6.0,1.8344074999913573,s,7.9683475000201724,906.6653061000397,0.10030109999934211,0.10722040000837296,0.1558031999738887,0.1627895999699831,0.20441279996884987,0.21136149996891618,907.4152450000402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.4152450000402,907.4152450000402,907.4152450000402,907.4152450000402,907.4152450000402,907.4152450000402,7.0,3.1825816000346094,s,8.785405600036029,916.71350730001,0.105427399976179,0.1123420000076294,0.15402780001750216,0.1609782999730669,0.2026338999858126,0.20958849997259676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.4703978000325,917.4703978000325,917.4703978000325,917.4703978000325,917.4703978000325,917.4703978000325,6.0,2.7584220999851823,s,17.120840799994767,935.0947572000441,0.10506729996996,0.11196559999370947,0.15365679998649284,0.1605818999814801,0.20224009995581582,0.20921109995106235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.8377360000159,935.8377360000159,935.8377360000159,935.8377360000159,935.8377360000159,935.8377360000159,None,None,g,3.8899962000432424,940.2333673000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.2333673000103,940.2333673000103,space,45.486038300034124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_minus_s,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.6795058000134,1079.6795058000134,space,35.59190599998692,1115.3168083000346,1115.3168083000346,1121.497137700033,6.0,8.188109000038821,space,4.063600399997085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_plus_ns,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125.6011295000208,1125.6011295000208,1130.1565214000293,4.0,4.547677800001111,space,0.41151939996052533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_minus_ns,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.6009457000182,1130.6009457000182,1132.9272310000379,4.0,2.318560999992769,space,0.24031269998522475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_plus_s,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133.1980852000415,1133.1980852000415,1136.0104258999927,5.0,2.8052848000079393,space,0.15756239998154342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136.1840380000067,1136.1840380000067,space,18.97598940000171,1158.1692710000207,1159.6553335000062,1157.669329299999,1159.6553335000062,1159.6553335000062,1159.6553335000062,0.015491199970711023,0.027128499990794808,0,shock,1,[0.3682705999817699],[0.36827459995402023],1160.0233742000419,1160.0233742000419,0.01613030000589788,0.01613030000589788,0.02542750001884997,0.05312910000793636,0.06007360003422946,0.10175339999841526,0.10868560004746541,1.011444300005678,1163.5093584000133,1167.1828796000336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.6897252000053,1169.2174625000334,1167.1828796000336,1169.2174625000334,1169.2174625000334,1169.2174625000334,0.007514800003264099,0.01304699998581782,5,reward,1,[0.19453430001158267],[0.1945378999807872],1169.425817600044,1169.425817600044,0.008398599980864674,0.008398599980864674,0.025449200009461492,0.05310359998838976,0.06006570003228262,0.1017244000104256,0.10868150001624599,1.0044645000016317,1172.9117754000472,1177.376900400035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177.8838126000483,1179.4948210000293,1177.376900400035,1179.4948210000293,1179.4948210000293,1179.4948210000293,0.006651400006376207,0.013527999981306493,10,reward,1,[0.2159899999969639],[0.21599360002437606],1179.7170348000363,1179.7170348000363,0.007596599985845387,0.007596599985845387,0.018340100010391325,0.052984400012064725,0.05995039996923879,0.1016179000143893,0.1085435000131838,1.004310499993153,1183.2099930000259,1187.5153992000269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1188.0222797000315,1189.3417031000135,1187.5153992000269,1189.3417031000135,1189.3417031000135,1189.3417031000135,0.006176900002174079,0.013466100033838302,15,reward,1,[0.20226869999896735],[0.20227250002790242],1189.5500129000284,1189.5500129000284,0.007059100025799125,0.007059100025799125,0.01822690002154559,0.052824400016106665,0.0597832000348717,0.10145170002942905,0.10843870003009215,1.0041833000141196,1193.0428968000342,1196.7303291000426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1197.23718440003,1199.0218535000458,1196.7303291000426,1199.0218535000458,1199.0218535000458,1199.0218535000458,0.006017900013830513,0.013095400005113333,15,shock,1,[0.27800550003303215],[0.278009400004521],1199.3065525999991,1199.3065525999991,0.007518399972468615,0.007518399972468615,0.018175399978645146,0.052883800002746284,0.059870800003409386,0.10144779999973252,0.10843099997146055,1.004252600017935,1202.7995230000233,1206.4868922000169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1206.9937166000018,1208.1603860000032,1206.4868922000169,1208.1603860000032,1208.1603860000032,1208.1603860000032,0.005945199984125793,,20,reward,1,[0.006867800024338067],[0.006871399993542582],1208.1603860000032,1208.1603860000032,0.006686799984890968,0.006686799984890968,0.018302000011317432,0.05289160000393167,0.05983290000585839,0.10154150001471862,0.10849080001935363,1.0042759000207298,1211.6533160000108,1215.9934146000305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.500305900001,1217.8127380000078,1215.9934146000305,1217.8127380000078,1217.8127380000078,1217.8127380000078,0.00678730005165562,0.013426700024865568,20,shock,1,[0.33382380002876744],[0.3338274999987334],1218.1530496000196,1218.1530496000196,0.007926199992652982,0.007926199992652982,0.018363300012424588,0.05305159999988973,0.05997689999639988,0.10164459998486564,0.10861529997782782,1.004346199973952,1221.6459506000392,1225.861103800009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.36799910001,1227.4443252000492,1225.861103800009,1227.4443252000492,1227.4443252000492,1227.4443252000492,0.0065750000067055225,0.013232700002845377,20,shock,1,[0.19475750002311543],[0.1947613999946043],1227.6457894000341,1227.6457894000341,0.00769400002900511,0.00769400002900511,0.01840749999973923,0.05302759999176487,0.059990899986587465,0.1016255000140518,0.1085812000092119,1.0043973000138067,1231.1386670000502,1235.4579265000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.9648944000364,1237.5758759000455,1235.4579265000066,1237.5758759000455,1237.5758759000455,1237.5758759000455,0.005757400009315461,,25,reward,1,[0.007446400006301701],[0.0074501000344753265],1237.5758759000455,1237.5758759000455,0.006764399993699044,0.006764399993699044,0.018272899964358658,0.052917799970600754,0.05988369998522103,0.10153260000515729,0.10850889998255298,1.0042891000048257,1241.0688484000275,1244.7492427999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.256141400023,1246.7282932000235,1244.7492427999969,1246.7282932000235,1246.7282932000235,1246.7282932000235,0.007149399956688285,0.013343899976462126,25,shock,1,[0.32694349996745586],[0.32694729999639094],1247.0616397000267,1247.0616397000267,0.00868809997336939,0.00868809997336939,0.018083899980410933,0.05275360000086948,0.05968649999704212,0.10143450001487508,0.10834619996603578,1.0041157999658026,1250.5545572999981,1254.7002488000435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,10,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.20714220003,1257.1306601000251,1254.7002488000435,1257.1306601000251,1257.1306601000251,1257.1306601000251,0.006617699982598424,0.013022200029809028,25,shock,1,[0.2223006000276655],[0.22230429999763146],1257.3598424000083,1257.3598424000083,0.008784000005107373,0.008784000005107373,0.018190099974162877,0.05280849995324388,0.05974539997987449,0.10144319996470585,0.10843019996536896,1.0041892000008374,1260.85278190003,1265.2554019000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,11,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.762254500005,1267.345532700012,1265.2554019000381,1267.345532700012,1267.345532700012,1267.345532700012,0.007783100008964539,0.012966700014658272,30,reward,1,[0.3264902000082657],[0.32649389997823164],1267.6789243000094,1267.6789243000094,0.008012000005692244,0.008012000005692244,0.01869350002380088,0.053282100008800626,0.06021859997417778,0.10189390002051368,0.10888120002346113,1.0046328000025824,1271.1717783000204,1274.9494662000216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,D,2023-12-12_15h44.26.704,gca_avoidance_task,2022.2.4,143.84577441283983,
