posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,sliderPainT.response,sliderPainT.rt,textStartExp.started,imageRating.started,sliderStim.response,sliderStim.rt,textStartTask.started,image.started,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,sliderPain.response,sliderPain.rt,textTestInstr.started,imageTest.started,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.829551699920557,None,None,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.842373699997552,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.860301099950448,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.6919615999795496,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.373301599989645,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.3399424999952316,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,4.127950399997644,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.4006998999975622,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.7715015000430867,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.3584492000518367,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.539440199965611,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.016852300032042,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.390136200003326,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.903838100028224,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.984882300021127,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.9467741999542341,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.1980496000032872,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.3380409999517724,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.51188440003898,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.1586826000129804,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.3367002999875695,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.7825092000421137,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.2354942000238225,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.415766500052996,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.708331499947235,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.5676310999551788,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.8582477999152616,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.659847700037062,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.7725886999396607,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.799289999995381,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.361800599959679,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.473609499982558,,,,,,,,,,,,,,,,,,,,31,D,2023-12-15_09h14.55.456,gca_avoidance_task,2022.2.4,143.92071702188983,
