posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textPainThreshold.started,spacePainThreshold.started,spacePainThreshold.keys,spacePainThreshold.rt,textRateT.started,text_noPainT.started,text_slightPainT.started,text_highPainT.started,sliderPainT.started,keys_PainT.started,sliderPainT.response,sliderPainT.rt,keys_PainT.keys,keys_PainT.rt,fixcrossT.started,portShock1T.started,portShock1T.stopped,portShock2T.started,portShock2T.stopped,portShock3T.started,portShock3T.stopped,fixcrossT.stopped,text_ETCalibration.started,spaceETCalibration.started,spaceETCalibration.keys,spaceETCalibration.rt,textStartExp.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,imageRating.started,sliderStim.started,spaceStim.started,sliderStim.response,sliderStim.rt,spaceStim.keys,spaceStim.rt,textStartTask.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,blankScreen.started,blankScreen.stopped,fixcross.started,image.started,roi.started,gazeCursor.started,portImage.started,portImage.stopped,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,gazeCursor_Feedback.started,soundFeedback.started,portShock1.started,portShock1.stopped,portShock2.started,portShock2.stopped,portShock3.started,portShock3.stopped,soundFeedback.stopped,fixcrossE.started,fixcrossE.stopped,textRepeatTask.started,textboxRepeatInstruction.started,textRepeatSpace.started,spaceRepeatTask.started,spaceRepeatTask.keys,spaceRepeatTask.rt,textRate.started,text_noPain.started,text_slightPain.started,text_highPain.started,sliderPain.started,textSpacePain.started,spacePain.started,sliderPain.response,sliderPain.rt,spacePain.keys,spacePain.rt,textTestInstr.started,spaceTestInstr.started,spaceTestInstr.keys,spaceTestInstr.rt,imageTest.started,roiTest.started,portTestImage.started,portTestImage.stopped,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.85188880003989,86.85188880003989,86.85188880003989,86.85188880003989,86.85188880003989,86.85188880003989,3.0,1.1464772999752313,s,5.257739499968011,92.60856940003578,0.10130779998144135,0.10825910000130534,0.14989539998350665,0.1569137999904342,0.20547759998589754,0.2124529000138864,93.40020400000503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.40020400000503,93.40020400000503,93.40020400000503,93.40020400000503,93.40020400000503,93.40020400000503,3.0,1.3079638999770395,s,7.020225499989465,101.1013035000069,0.10328270000172779,0.11021079996135086,0.15187699999660254,0.15884599997662008,0.200443199952133,0.2073936999659054,101.85130189999472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.85130189999472,101.85130189999472,101.85130189999472,101.85130189999472,101.85130189999472,101.85130189999472,3.0,1.277210800035391,s,7.065697800018825,109.41347680002218,0.10309760004747659,0.11002270004246384,0.15168010001070797,0.15862510004080832,0.20029910001903772,0.20722959999693558,110.170383699995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.170383699995,110.170383699995,110.170383699995,110.170383699995,110.170383699995,110.170383699995,4.0,0.8364752999623306,s,5.762365900038276,116.44098020001547,0.10308690002420917,0.11002389999339357,0.1516688999836333,0.15864149999106303,0.20026880002114922,0.20722530002240092,117.19089830003213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.19089830003213,117.19089830003213,117.19089830003213,117.19089830003213,117.19089830003213,117.19089830003213,4.0,1.0802361000096425,s,5.358697600022424,123.04485420003766,0.1012279000133276,0.10821400000713766,0.14986110001336783,0.15681279997806996,0.20538429997395724,0.2124527000123635,123.801767500001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.801767500001,123.801767500001,123.801767500001,123.801767500001,123.801767500001,123.801767500001,5.0,0.9944040999980643,s,5.86681989999488,130.1834654000122,0.09971510001923889,0.10668560001067817,0.1553437000256963,0.16223110002465546,0.20388050004839897,0.21083910000743344,130.94733280001674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.94733280001674,130.94733280001674,130.94733280001674,130.94733280001674,130.94733280001674,130.94733280001674,6.0,0.8660157999838702,s,6.353173199982848,137.81511120003415,0.10358469997299835,0.11054199998034164,0.152192700013984,0.1591727999621071,0.20085839997045696,0.20777480001561344,138.69701220002025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.69701220002025,138.69701220002025,138.69701220002025,138.69701220002025,138.69701220002025,138.69701220002025,6.0,0.8058549000415951,s,5.419652900018264,144.62734440003987,0.10432010004296899,0.1112618000479415,0.15290149999782443,0.15987690002657473,0.20153310004388914,0.20849400002043694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.3772794000106,145.3772794000106,145.3772794000106,145.3772794000106,145.3772794000106,145.3772794000106,7.0,0.7336187000037171,s,5.659936400013976,151.55068620003294,0.10423190001165494,0.11113099998328835,0.15280849998816848,0.15975839999737218,0.2014359000022523,0.2083792999619618,152.30753460002597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.30753460002597,152.30753460002597,152.30753460002597,152.30753460002597,152.30753460002597,152.30753460002597,7.0,0.8085443999734707,s,6.88167119998252,159.67534410004737,0.10396370000671595,0.11090150004019961,0.15255850000539795,0.159533400030341,0.201139000011608,0.20809120003832504,160.43226950004464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.43226950004464,160.43226950004464,160.43226950004464,160.43226950004464,160.43226950004464,160.43226950004464,7.0,0.6670385000179522,s,7.276532399991993,168.3972210000502,0.10528350004460663,0.11230229999637231,0.15391340001951903,0.1608682000078261,0.20253220002632588,0.20947719999821857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.14716079999926,169.14716079999926,169.14716079999926,169.14716079999926,169.14716079999926,169.14716079999926,7.0,1.1412209999980405,s,5.698167999973521,175.34135820000665,0.10297770000761375,0.10988840000936761,0.15154059999622405,0.1585135000059381,0.20016280002892017,0.20716869999887422,176.09825480001746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.09825480001746,176.09825480001746,176.09825480001746,176.09825480001746,176.09825480001746,176.09825480001746,6.0,0.9997113000135869,s,7.211067099997308,183.81325380003545,0.10123380000004545,0.10819110000738874,0.149844600004144,0.1567953000194393,0.20545409998157993,0.21239340002648532,184.57022019999567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.57022019999567,184.57022019999567,184.57022019999567,184.57022019999567,184.57022019999567,184.57022019999567,5.0,0.9389738999889232,s,5.834301199996844,190.92407559999265,0.09906390000833198,0.10601829999359325,0.15459609997924417,0.16159789997618645,0.2032105000107549,0.21013040002435446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.67403749999357,191.67403749999357,191.67403749999357,191.67403749999357,191.67403749999357,191.67403749999357,4.0,1.281804500031285,s,5.603530499967746,197.7779347000178,0.10438109998358414,0.11133189999964088,0.15298329998040572,0.1599417999968864,0.20160189998568967,0.208553500007838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.53489430004265,198.53489430004265,198.53489430004265,198.53489430004265,198.53489430004265,198.53489430004265,3.0,1.8491512999753468,s,7.821619900001679,206.84705590002704,0.10287470003822818,0.1098411999992095,0.1515281000174582,0.15846130001591519,0.20012600003974512,0.2071037000278011,207.59704810002586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.59704810002586,207.59704810002586,207.59704810002586,207.59704810002586,207.59704810002586,207.59704810002586,4.0,0.5793706999975257,s,5.288190399995074,213.3884758000495,0.1049195000086911,0.11186479998286813,0.15352499997243285,0.16050369996810332,0.20212380000157282,0.20912369998404756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.1453584000119,214.1453584000119,214.1453584000119,214.1453584000119,214.1453584000119,214.1453584000119,4.0,27.685012700036168,s,42.396367999957874,257.0464306999929,0.10287120001157746,0.10984889999963343,0.15144360001431778,0.15840310003841296,0.20010770001681522,0.20706470002187416,257.80336419999367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.80336419999367,257.80336419999367,257.80336419999367,257.80336419999367,257.80336419999367,257.80336419999367,4.0,0.8951513000065461,s,6.4736926999758,264.7752729000058,0.10017079999670386,0.10712790000252426,0.15584409999428317,0.16277570003876463,0.20443740003975108,0.2113853000337258,265.5322213000036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.5322213000036,265.5322213000036,265.5322213000036,265.5322213000036,265.5322213000036,265.5322213000036,5.0,11.459247999999207,s,18.944896700035315,284.97588060004637,0.10180890001356602,0.1087480999995023,0.1503680999740027,0.1572932999697514,0.19900179997785017,0.2059484000201337,285.7258093000273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.7258093000273,285.7258093000273,285.7258093000273,285.7258093000273,285.7258093000273,285.7258093000273,7.0,0.8740035999799147,s,6.462870599993039,292.6908210000256,0.10028160002548248,0.1072660000063479,0.15582510002423078,0.16276689997175708,0.20443069998873398,0.21142539998982102,293.440815900045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.440815900045,293.440815900045,293.440815900045,293.440815900045,293.440815900045,293.440815900045,7.0,1.1149332000059076,s,5.812962100026198,299.7600124000455,0.10459939995780587,0.11157869995804504,0.1531950999633409,0.16015369998058304,0.20186219998868182,0.20876269997097552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.6141157000093,300.6141157000093,300.6141157000093,300.6141157000093,300.6141157000093,300.6141157000093,6.0,6.216131300025154,s,11.91074750002008,313.1830646000453,0.1044228000100702,0.11142889998154715,0.15303350001340732,0.15999959997134283,0.20170259999576956,0.20862859999760985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.93306010001106,313.93306010001106,313.93306010001106,313.93306010001106,313.93306010001106,313.93306010001106,4.0,2.006915800040588,s,9.080629500036594,323.51597569999285,0.10508609999669716,0.11206620000302792,0.15370329999132082,0.16066609998233616,0.202304299979005,0.2092597999726422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.3284658000339,324.3284658000339,324.3284658000339,324.3284658000339,324.3284658000339,324.3284658000339,5.0,0.6083939999807626,s,6.220276899985038,331.05733290000353,0.10278060002019629,0.10973099997499958,0.15139879996422678,0.15833950001979247,0.20004450000124052,0.2070176000124775,331.8142862000386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.8142862000386,331.8142862000386,331.8142862000386,331.8142862000386,331.8142862000386,331.8142862000386,5.0,2.5413515000254847,s,7.5430799999739975,339.92507759999717,0.10598430002573878,0.11295029998291284,0.1545439999899827,0.1614621999906376,0.2031489000073634,0.21009299997240305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
,,,,,,,,,34,0,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.6819589000079,340.6819589000079,340.6819589000079,340.6819589000079,340.6819589000079,340.6819589000079,7.0,1.304232900030911,s,7.659232300007716,348.8483393000206,0.1056584999896586,0.11262889998033643,0.15431170002557337,0.16126550000626594,0.20294839999405667,0.20983730000443757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,B,2023-12-12_14h10.56.183,gca_avoidance_task,2022.2.4,144.0812156605481,
