posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textPainThreshold.started,spacePainThreshold.started,spacePainThreshold.keys,spacePainThreshold.rt,textRateT.started,text_noPainT.started,text_slightPainT.started,text_highPainT.started,sliderPainT.started,keys_PainT.started,sliderPainT.response,sliderPainT.rt,keys_PainT.keys,keys_PainT.rt,fixcrossT.started,portShock1T.started,portShock1T.stopped,portShock2T.started,portShock2T.stopped,portShock3T.started,portShock3T.stopped,fixcrossT.stopped,text_ETCalibration.started,spaceETCalibration.started,spaceETCalibration.keys,spaceETCalibration.rt,textStartExp.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,imageRating.started,sliderStim.started,spaceStim.started,sliderStim.response,sliderStim.rt,spaceStim.keys,spaceStim.rt,textStartTask.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,blankScreen.started,blankScreen.stopped,fixcross.started,image.started,roi.started,gazeCursor.started,portImage.started,portImage.stopped,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,gazeCursor_Feedback.started,soundFeedback.started,portShock1.started,portShock1.stopped,portShock2.started,portShock2.stopped,portShock3.started,portShock3.stopped,soundFeedback.stopped,fixcrossE.started,fixcrossE.stopped,textRepeatTask.started,textboxRepeatInstruction.started,textRepeatSpace.started,spaceRepeatTask.started,spaceRepeatTask.keys,spaceRepeatTask.rt,textRate.started,text_noPain.started,text_slightPain.started,text_highPain.started,sliderPain.started,textSpacePain.started,spacePain.started,sliderPain.response,sliderPain.rt,spacePain.keys,spacePain.rt,textTestInstr.started,spaceTestInstr.started,spaceTestInstr.keys,spaceTestInstr.rt,imageTest.started,roiTest.started,portTestImage.started,portTestImage.stopped,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.80040189999272,102.80040189999272,102.80040189999272,102.80040189999272,102.80040189999272,102.80040189999272,4.0,4.398567500000354,s,9.70425750000868,113.0500139999931,0.10517419999814592,0.11212679999880493,0.1538245999981882,0.1607271000102628,0.2024091000057524,0.20939810000709258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.95276190000004,113.95276190000004,113.95276190000004,113.95276190000004,113.95276190000004,113.95276190000004,4.0,2.8716417999967234,s,9.231971500004875,123.75097779999487,0.10415719999582507,0.11108119999698829,0.15274419999332167,0.1597194999922067,0.20132520000333898,0.208282199993846,124.53566310000315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.53566310000315,124.53566310000315,124.53566310000315,124.53566310000315,124.53566310000315,124.53566310000315,4.0,2.5081260000006296,s,7.336733699994511,132.41728579999472,0.1020587999955751,0.10900509999191854,0.15064589999383315,0.15761579999525566,0.19928459999209736,0.20622439999715425,133.27146449999418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.27146449999418,133.27146449999418,133.27146449999418,133.27146449999418,133.27146449999418,133.27146449999418,5.0,6.051515700004529,s,10.176884699991206,144.00017519999528,0.10448780001024716,0.11141540000971872,0.15305480000097305,0.1600585999985924,0.20166469999821857,0.20865760000015143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.8195728999999,144.8195728999999,144.8195728999999,144.8195728999999,144.8195728999999,144.8195728999999,5.0,2.1679127999959746,s,9.085469600002398,154.45113380000112,0.10209549999854062,0.10901949999970384,0.15070930001093075,0.1576136000076076,0.19926360000681598,0.20624430000316352,155.22890230000485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.22890230000485,155.22890230000485,155.22890230000485,155.22890230000485,155.22890230000485,155.22890230000485,6.0,3.5653662999975495,s,10.48417920000793,166.25620170000184,0.10008160000143107,0.10704010000335984,0.15564190001168754,0.16258780000498518,0.2042275999992853,0.2112399000034202,167.040897999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.040897999992,167.040897999992,167.040897999992,167.040897999992,167.040897999992,167.040897999992,7.0,3.0068509000120685,s,6.576397800003178,174.1586954999948,0.10418759999447502,0.11114639999868814,0.1528478999971412,0.15980649999983143,0.20145180000690743,0.20845020000706427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.936374900004,174.936374900004,174.936374900004,174.936374900004,174.936374900004,174.936374900004,7.0,2.3031750000081956,s,6.680363799998304,182.32501739999861,0.10193960000469815,0.10890649999782909,0.15056619999813847,0.15748809999786317,0.19916449999436736,0.20606499999121297,183.0958149999933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.0958149999933,183.0958149999933,183.0958149999933,183.0958149999933,183.0958149999933,183.0958149999933,7.0,1.6275881999899866,s,6.664653899992118,190.30386899999576,0.10064249999413732,0.10764630000630859,0.14922829999704845,0.15616980000049807,0.20480619999580085,0.21176419999392238,191.08853120000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.08853120000276,191.08853120000276,191.08853120000276,191.08853120000276,191.08853120000276,191.08853120000276,8.0,1.5390511000005063,s,5.975990599996294,197.60912480000115,0.10042750000138767,0.10743960000399966,0.14908259999356233,0.15603379999811295,0.20460080000339076,0.21153859999321867,198.38689259999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.38689259999956,198.38689259999956,198.38689259999956,198.38689259999956,198.38689259999956,198.38689259999956,8.0,2.205154700001003,s,6.694169099995634,205.61574739999196,0.10359240000252612,0.11054460000013933,0.15218960000493098,0.15915780000796076,0.20078379999904428,0.2077362000127323,206.39348359999713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.39348359999713,206.39348359999713,206.39348359999713,206.39348359999713,206.39348359999713,206.39348359999713,7.0,1.2053764000011142,s,6.422919100004947,213.3584836999944,0.10157719999551773,0.10853119999228511,0.15016959999047685,0.15718909999122843,0.20575709998956881,0.21269269999174867,214.14318109999294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.14318109999294,214.14318109999294,214.14318109999294,214.14318109999294,214.14318109999294,214.14318109999294,6.0,1.8040355000121053,s,8.121916499992949,222.81644579999556,0.10558600000513252,0.11250550000113435,0.15418650000356138,0.16116960000363179,0.20276559999911115,0.20972110000730027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.59416999999667,223.59416999999667,223.59416999999667,223.59416999999667,223.59416999999667,223.59416999999667,5.0,2.263590899994597,s,7.190025500007323,231.33693950000452,0.10086089999822434,0.10778599999321159,0.1494164999894565,0.15638079999189358,0.20504449999134522,0.21192409998911899,232.11469410000427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.11469410000427,232.11469410000427,232.11469410000427,232.11469410000427,232.11469410000427,232.11469410000427,5.0,2.561149299988756,s,5.494020800004364,238.16999029999715,0.10213010000006761,0.10905100000672974,0.15071260000695474,0.15765970000938978,0.19933440000750124,0.20625610000570305,238.94774410000537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.94774410000537,238.94774410000537,238.94774410000537,238.94774410000537,238.94774410000537,238.94774410000537,4.0,3.0616187999985414,s,6.541133699996863,246.03773640000145,0.10006430000066757,0.1070661999983713,0.1556665999960387,0.1625748999940697,0.2042308999953093,0.21123269999225158,246.8154802999925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.8154802999925,246.8154802999925,246.8154802999925,246.8154802999925,246.8154802999925,246.8154802999925,5.0,1.3291047000093386,s,5.632916700007627,253.00965979999455,0.10489139999845065,0.11179149999225046,0.15345060000254307,0.16039989999262616,0.20204910000029486,0.20900499999697786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.7874049999955,253.7874049999955,253.7874049999955,253.7874049999955,253.7874049999955,253.7874049999955,5.0,3.999033700005384,s,7.653952700013178,262.18986790000054,0.10427589999744669,0.11121129999810364,0.15286940000078175,0.15983779999078251,0.20145059999777004,0.2084543999953894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.9675939000008,262.9675939000008,262.9675939000008,262.9675939000008,262.9675939000008,262.9675939000008,7.0,1.2678004999906989,s,7.394048900008784,270.91175179999846,0.1039384999894537,0.11089299999002833,0.15251489999354817,0.15949120000004768,0.20108099999197293,0.20809899999585468,271.69643209999776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.69643209999776,271.69643209999776,271.69643209999776,271.69643209999776,271.69643209999776,271.69643209999776,7.0,1.0622011999948882,s,5.727960500007612,277.96701069999835,0.09904600000299979,0.10594359999231528,0.15451490000123158,0.16145649999089073,0.20311279999441467,0.21010379999643192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.7447570999939,278.7447570999939,278.7447570999939,278.7447570999939,278.7447570999939,278.7447570999939,7.0,1.3623354000010295,s,5.776249500006088,285.0708997000038,0.10464870001305826,0.11159040000347886,0.1532471000100486,0.16025620000436902,0.20185850000416394,0.20884260001184884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.93890629999805,285.93890629999805,285.93890629999805,285.93890629999805,285.93890629999805,285.93890629999805,6.0,1.7877618000056827,g,36.57341749999614,323.1318675999937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.1318675999937,323.1318675999937,space,1.8444249000021955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_plus_s,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.3538101000013,476.3538101000013,space,15.76723640000273,492.17373470000166,492.17373470000166,499.95112810000137,6.0,7.778509399999166,space,2.1540330999996513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_minus_s,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.14550020000024,502.14550020000024,509.75633879999805,5.0,7.603635099992971,space,1.780139299997245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_minus_ns,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.57570719999785,511.57570719999785,516.0893844999955,3.0,5.534064200008288,space,2.72814429999562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_plus_ns,,,,,,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.8462262999965,518.8462262999965,522.8460593999916,3.0,3.992402399991988,space,1.4189131000021007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,B,2023-12-08_10h00.09.841,gca_avoidance_task,2022.2.4,143.99553038158228,
