posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,sliderPainT.response,sliderPainT.rt,textStartExp.started,imageRating.started,sliderStim.response,sliderStim.rt,textStartTask.started,image.started,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,sliderPain.response,sliderPain.rt,textTestInstr.started,imageTest.started,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.9981988999061286,,,,,,,,,,,,,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.6133322999812663,,,,,,,,,,,,,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.784460399998352,,,,,,,,,,,,,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.4645450999960303,,,,,,,,,,,,,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_minus_ns,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,2398.733889499912,2464.02265729988,6.0,4.237687300192192,,,,,,,,,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_minus_s,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,2470.314063599799,6.0,8.526714500039816,,,,,,,,,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_plus_ns,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2480.744191299891,5.0,3.433322200085968,,,,,,,,,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_plus_s,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,2485.4176127000246,6.0,3.851715800119564,,,,,,,,,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,2490.5146399999503,2517.694101399975,5,reward,1,0.36133389989845455,0.3613376999273896,2518.076028799871,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2527.5131588999648,5,shock,1,0.20816859998740256,0.2150338999927044,2527.7353695000056,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,2537.609980399953,5,shock,1,0.4862305000424385,0.4862341999541968,2538.1030084998347,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,2547.5887329999823,10,reward,1,0.20209400006569922,0.2020976000931114,2547.7970705998596,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,2558.1785861998796,15,reward,1,4.118015100015327,4.118018600158393,2562.303443599958,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,,,,2572.5530143999495,15,shock,1,0.18765740003436804,0.1876612000633031,2572.747445899993,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,2582.809539299924,15,shock,1,0.1672594000119716,0.16726300003938377,2582.983143699821,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,2592.5661230999976,15,shock,1,0.5349983999039978,0.5350019000470638,2593.100797699997,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,2602.2254408998415,15,shock,1,0.4376239001285285,0.4376274000387639,2602.662931900006,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,9,9,13,,,,,,,,,,,,,,,,,,,,,,,,,2611.870869099861,20,reward,1,0.4934260998852551,0.49343009991571307,2612.3777985998895,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,2622.2246549997944,25,reward,1,0.514077799860388,0.5140809998847544,2622.7454662998207,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,11,11,14,,,,,,,,,,,,,,,,,,,,,,,,,2632.0297952999827,30,reward,1,0.7570980000309646,0.757101799827069,2632.7936465998646,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,12,12,3,,,,,,,,,,,,,,,,,,,,,,,,,2642.0363328999374,30,none,0,,,2647.0500089998823,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,13,13,5,,,,,,,,,,,,,,,,,,,,,,,,,2656.160750299925,35,reward,1,0.25029520015232265,0.2502986001782119,2656.417688299902,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,14,14,4,,,,,,,,,,,,,,,,,,,,,,,,,2665.7714842997957,40,reward,1,0.5692612000275403,0.5692781000398099,2666.347873199964,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,15,15,10,,,,,,,,,,,,,,,,,,,,,,,,,2676.618280199822,40,none,0,,,2681.6250368999317,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,1,0,16,12,,,,,,,,,,,,,,,,,,,,,,,,,2690.90246799984,45,reward,1,0.45127870002761483,0.45128259994089603,2691.3607490998693,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,1,1,17,3,,,,,,,,,,,,,,,,,,,,,,,,,2700.374261799967,45,none,0,,,2705.3809984999243,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,1,2,18,14,,,,,,,,,,,,,,,,,,,,,,,,,2715.28339649993,50,reward,1,0.6737667000852525,0.6737703001126647,2715.9639310999773,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,1,3,19,7,,,,,,,,,,,,,,,,,,,,,,,,,2725.067729699891,55,reward,1,0.6324659001547843,0.6324698000680655,2725.7066201998387,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,4,20,11,,,,,,,,,,,,,,,,,,,,,,,,,2735.2201035998296,55,none,0,,,2740.22685560002,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,1,5,21,6,,,,,,,,,,,,,,,,,,,,,,,,,2750.122288499959,60,reward,1,0.5697867998387665,0.5697906999848783,2750.6987230000086,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,1,6,22,1,,,,,,,,,,,,,,,,,,,,,,,,,2760.246880099876,60,shock,1,0.18756720004603267,0.18757100007496774,2760.4413713999093,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,1,7,23,4,,,,,,,,,,,,,,,,,,,,,,,,,2769.385407099966,65,reward,1,0.47239649994298816,0.47240009997040033,2769.864551199833,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,8,24,10,,,,,,,,,,,,,,,,,,,,,,,,,2778.98225599993,65,none,0,,,2783.9889995998237,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,1,9,25,0,,,,,,,,,,,,,,,,,,,,,,,,,2792.7803131998517,65,shock,1,0.29172679991461337,0.29173059994354844,2793.0788946999237,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,1,10,26,5,,,,,,,,,,,,,,,,,,,,,,,,,2802.1132778998,70,reward,1,0.5838534000795335,0.5838570999912918,2802.70350850001,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,1,11,27,13,,,,,,,,,,,,,,,,,,,,,,,,,2812.4461783999577,75,reward,1,0.5694516999647021,0.5694554999936372,2813.022543199826,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,1,12,28,2,,,,,,,,,,,,,,,,,,,,,,,,,2822.3763413999695,75,none,0,,,2827.3830801998265,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,13,29,8,,,,,,,,,,,,,,,,,,,,,,,,,2836.5563311998267,75,shock,1,0.4931241001468152,0.49312790017575026,2837.0563502998557,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,1,14,30,15,,,,,,,,,,,,,,,,,,,,,,,,,2846.5351000998635,80,reward,1,0.6459480999037623,0.6459518999326974,2847.187867099885,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,15,31,9,,,,,,,,,,,,,,,,,,,,,,,,,2856.8680398999713,80,shock,1,0.23623370006680489,0.2362373999785632,2857.111095899949,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,,,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,2877.020018799929,80,shock,1,0.47216909984126687,0.4721727999858558,2877.499196199933,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,,,,,0,1,1,14,,,,,,,,,,,,,,,,,,,,,2886.7696143998764,85,reward,1,0.6667222001124173,0.6667259000241756,2887.443230099976,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,,,,,0,2,2,15,,,,,,,,,,,,,,,,,,,,,2897.1372442999855,90,reward,1,0.5282868000213057,0.5282906000502408,2897.6719537999015,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,2907.539627399994,95,reward,1,0.18068110011518002,0.1806849001441151,2907.7271354999393,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,,,2917.3101038997993,100,reward,1,0.6458767000585794,0.6458802002016455,2917.9627975998446,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,,,2927.7332717999816,100,shock,1,0.21558619989082217,0.21558999991975725,2927.9555040998384,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,,,,,0,6,6,10,,,,,,,,,,,,,,,,,,,,,2938.205058599822,100,shock,1,0.7292903999332339,0.7292942998465151,2938.9411595999263,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,,,,,0,7,7,4,,,,,,,,,,,,,,,,,,,,,2948.2741162998136,105,reward,1,0.4930751998908818,0.4998680998105556,2948.781015199842,,,,,,,,50,C,2024-01-15_08h37.21.838,gca_avoidance_task,2022.2.4,143.92340956409535,
