posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textPainThreshold.started,spacePainThreshold.started,spacePainThreshold.keys,spacePainThreshold.rt,textRateT.started,text_noPainT.started,text_slightPainT.started,text_highPainT.started,sliderPainT.started,keys_PainT.started,sliderPainT.response,sliderPainT.rt,keys_PainT.keys,keys_PainT.rt,fixcrossT.started,portShock1T.started,portShock1T.stopped,portShock2T.started,portShock2T.stopped,portShock3T.started,portShock3T.stopped,fixcrossT.stopped,text_ETCalibration.started,spaceETCalibration.started,spaceETCalibration.keys,spaceETCalibration.rt,textStartExp.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,imageRating.started,sliderStim.started,spaceStim.started,sliderStim.response,sliderStim.rt,spaceStim.keys,spaceStim.rt,textStartTask.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,blankScreen.started,blankScreen.stopped,fixcross.started,image.started,roi.started,gazeCursor.started,portImage.started,portImage.stopped,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,gazeCursor_Feedback.started,soundFeedback.started,portShock1.started,portShock1.stopped,portShock2.started,portShock2.stopped,portShock3.started,portShock3.stopped,soundFeedback.stopped,fixcrossE.started,fixcrossE.stopped,textRepeatTask.started,textboxRepeatInstruction.started,textRepeatSpace.started,spaceRepeatTask.started,spaceRepeatTask.keys,spaceRepeatTask.rt,textRate.started,text_noPain.started,text_slightPain.started,text_highPain.started,sliderPain.started,textSpacePain.started,spacePain.started,sliderPain.response,sliderPain.rt,spacePain.keys,spacePain.rt,textTestInstr.started,spaceTestInstr.started,spaceTestInstr.keys,spaceTestInstr.rt,imageTest.started,roiTest.started,portTestImage.started,portTestImage.stopped,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.44727280002553,13.44727280002553,space,1.6355954999453388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,B,2023-12-11_17h50.54.148,gca_avoidance_task,2022.2.4,143.93770371644501,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.093006499984767,15.093006499984767,space,1.3653824999928474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,B,2023-12-11_17h50.54.148,gca_avoidance_task,2022.2.4,143.93770371644501,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.752630400005728,17.752630400005728,17.752630400005728,17.752630400005728,17.752630400005728,17.752630400005728,None,None,s,10.746250999975018,29.099409900023602,0.10366149997571483,0.1106601000064984,0.1522391999606043,0.15926519996719435,0.20091149996733293,0.20785539998905733,29.97436709998874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,B,2023-12-11_17h50.54.148,gca_avoidance_task,2022.2.4,143.93770371644501,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97436709998874,29.97436709998874,29.97436709998874,29.97436709998874,29.97436709998874,29.97436709998874,1.0,27.026533800002653,s,31.140887999965344,61.625877399987075,0.09991390001960099,0.10683450003853068,0.15538230002857745,0.16236630000639707,0.20403319998877123,0.21097270003519952,62.382791800017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,B,2023-12-11_17h50.54.148,gca_avoidance_task,2022.2.4,143.93770371644501,
,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.382791800017,62.382791800017,62.382791800017,62.382791800017,62.382791800017,62.382791800017,1.0,1.6190196999814361,s,6.252297799976077,69.14642970002024,0.1036405999911949,0.11054999998304993,0.15219699998851866,0.15922929998487234,0.2008652000222355,0.20777739997720346,69.90334259998053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,B,2023-12-11_17h50.54.148,gca_avoidance_task,2022.2.4,143.93770371644501,
,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.90334259998053,69.90334259998053,69.90334259998053,69.90334259998053,69.90334259998053,69.90334259998053,1.0,4.8352490000543185,s,9.035590299987234,79.45157059998019,0.10481410002103075,0.111850899993442,0.15341550001176074,0.16037140000844374,0.20209750003414229,0.20904730004258454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,B,2023-12-11_17h50.54.148,gca_avoidance_task,2022.2.4,143.93770371644501,
,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.20848550001392,80.20848550001392,80.20848550001392,80.20848550001392,80.20848550001392,80.20848550001392,2.0,1.3466891999705695,s,4.561847799981479,85.28468679997604,0.10016969998832792,0.10707929998170584,0.15575360000366345,0.16265210002893582,0.20431210001697764,0.2112341999891214,86.04851350001991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,B,2023-12-11_17h50.54.148,gca_avoidance_task,2022.2.4,143.93770371644501,
,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.04851350001991,86.04851350001991,86.04851350001991,86.04851350001991,86.04851350001991,86.04851350001991,2.0,2.1469762999913655,s,6.162987399962731,92.83989780000411,0.10269279999192804,0.10963369999080896,0.15131909999763593,0.1582646999740973,0.19993170001544058,0.20691479998640716,93.6037833999726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,B,2023-12-11_17h50.54.148,gca_avoidance_task,2022.2.4,143.93770371644501,
,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6037833999726,93.6037833999726,93.6037833999726,93.6037833999726,93.6037833999726,93.6037833999726,2.0,3.140257500053849,s,6.271849699958693,100.56878869998036,0.10423279996030033,0.11118419998092577,0.15285279997624457,0.1597856999724172,0.20143929996993393,0.20839719998184592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,B,2023-12-11_17h50.54.148,gca_avoidance_task,2022.2.4,143.93770371644501,
,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.38124860002426,101.38124860002426,101.38124860002426,101.38124860002426,101.38124860002426,101.38124860002426,3.0,1.4723139999550767,s,5.9578504000091925,107.99211470002774,0.1030200999812223,0.10997759999008849,0.15164769999682903,0.15860379999503493,0.20029829995473847,0.20724660000996664,108.75593959999969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,B,2023-12-11_17h50.54.148,gca_avoidance_task,2022.2.4,143.93770371644501,
