RECORDING_SESSION_LABEL	TRIAL_INDEX	TRIAL_LABEL	CURRENT_MSG_TIME	CURRENT_MSG_TEXT
gca_avoidance_task_10_2023-12-08_08h21.21.377	1	Trial: 1	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	1	Trial: 1	496	Trial 1, Condition cs_plus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	1	Trial: 1	2625	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	1	Trial: 1	2905	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	1	Trial: 1	2905	shock
gca_avoidance_task_10_2023-12-08_08h21.21.377	2	Trial: 2	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	2	Trial: 2	496	Trial 2, Condition cs_minus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	2	Trial: 2	2565	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	2	Trial: 2	2733	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	2	Trial: 2	2734	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	3	Trial: 3	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	3	Trial: 3	496	Trial 3, Condition cs_plus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	3	Trial: 3	2474	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	3	Trial: 3	2656	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	3	Trial: 3	2656	shock
gca_avoidance_task_10_2023-12-08_08h21.21.377	4	Trial: 4	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	4	Trial: 4	496	Trial 4, Condition cs_plus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	4	Trial: 4	2974	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	4	Trial: 4	3149	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	4	Trial: 4	3149	shock
gca_avoidance_task_10_2023-12-08_08h21.21.377	5	Trial: 5	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	5	Trial: 5	497	Trial 5, Condition cs_minus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	5	Trial: 5	2426	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	5	Trial: 5	2978	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	5	Trial: 5	2978	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	6	Trial: 6	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	6	Trial: 6	496	Trial 6, Condition cs_minus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	6	Trial: 6	2411	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	6	Trial: 6	2671	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	6	Trial: 6	2671	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	7	Trial: 7	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	7	Trial: 7	497	Trial 7, Condition cs_plus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	7	Trial: 7	2974	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	7	Trial: 7	3192	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	7	Trial: 7	3192	shock
gca_avoidance_task_10_2023-12-08_08h21.21.377	8	Trial: 8	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	8	Trial: 8	496	Trial 8, Condition cs_plus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	8	Trial: 8	2149	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	8	Trial: 8	2325	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	8	Trial: 8	2325	shock
gca_avoidance_task_10_2023-12-08_08h21.21.377	9	Trial: 9	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	9	Trial: 9	496	Trial 9, Condition cs_minus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	9	Trial: 9	2801	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	9	Trial: 9	3053	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	9	Trial: 9	3053	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	10	Trial: 10	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	10	Trial: 10	496	Trial 10, Condition cs_plus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	10	Trial: 10	2051	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	10	Trial: 10	7057	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	10	Trial: 10	7057	none
gca_avoidance_task_10_2023-12-08_08h21.21.377	11	Trial: 11	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	11	Trial: 11	497	Trial 11, Condition cs_minus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	11	Trial: 11	2828	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	11	Trial: 11	3539	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	11	Trial: 11	3539	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	12	Trial: 12	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	12	Trial: 12	497	Trial 12, Condition cs_minus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	12	Trial: 12	2926	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	12	Trial: 12	3469	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	12	Trial: 12	3470	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	13	Trial: 13	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	13	Trial: 13	496	Trial 13, Condition cs_plus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	13	Trial: 13	2961	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	13	Trial: 13	3164	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	13	Trial: 13	3164	shock
gca_avoidance_task_10_2023-12-08_08h21.21.377	14	Trial: 14	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	14	Trial: 14	496	Trial 14, Condition cs_minus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	14	Trial: 14	2523	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	14	Trial: 14	3213	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	14	Trial: 14	3213	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	15	Trial: 15	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	15	Trial: 15	497	Trial 15, Condition cs_plus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	15	Trial: 15	2232	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	15	Trial: 15	2415	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	15	Trial: 15	2415	shock
gca_avoidance_task_10_2023-12-08_08h21.21.377	16	Trial: 16	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	16	Trial: 16	497	Trial 16, Condition cs_minus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	16	Trial: 16	2905	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	16	Trial: 16	3511	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	16	Trial: 16	3511	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	17	Trial: 17	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	17	Trial: 17	496	Trial 17, Condition cs_plus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	17	Trial: 17	2010	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	17	Trial: 17	7015	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	17	Trial: 17	7016	none
gca_avoidance_task_10_2023-12-08_08h21.21.377	18	Trial: 18	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	18	Trial: 18	496	Trial 18, Condition cs_plus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	18	Trial: 18	2829	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	18	Trial: 18	7835	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	18	Trial: 18	7835	none
gca_avoidance_task_10_2023-12-08_08h21.21.377	19	Trial: 19	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	19	Trial: 19	497	Trial 19, Condition cs_minus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	19	Trial: 19	2572	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	19	Trial: 19	3129	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	19	Trial: 19	3130	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	20	Trial: 20	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	20	Trial: 20	497	Trial 20, Condition cs_minus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	20	Trial: 20	2780	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	20	Trial: 20	3574	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	20	Trial: 20	3574	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	21	Trial: 21	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	21	Trial: 21	496	Trial 21, Condition cs_minus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	21	Trial: 21	2120	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	21	Trial: 21	2636	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	21	Trial: 21	2636	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	22	Trial: 22	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	22	Trial: 22	484	Trial 22, Condition cs_plus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	22	Trial: 22	2504	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	22	Trial: 22	7510	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	22	Trial: 22	7510	none
gca_avoidance_task_10_2023-12-08_08h21.21.377	23	Trial: 23	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	23	Trial: 23	496	Trial 23, Condition cs_minus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	23	Trial: 23	2766	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	23	Trial: 23	3421	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	23	Trial: 23	3421	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	24	Trial: 24	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	24	Trial: 24	496	Trial 24, Condition cs_plus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	24	Trial: 24	2905	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	24	Trial: 24	3081	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	24	Trial: 24	3081	shock
gca_avoidance_task_10_2023-12-08_08h21.21.377	25	Trial: 25	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	25	Trial: 25	496	Trial 25, Condition cs_plus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	25	Trial: 25	2906	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	25	Trial: 25	7911	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	25	Trial: 25	7912	none
gca_avoidance_task_10_2023-12-08_08h21.21.377	26	Trial: 26	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	26	Trial: 26	495	Trial 26, Condition cs_plus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	26	Trial: 26	2475	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	26	Trial: 26	7481	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	26	Trial: 26	7481	none
gca_avoidance_task_10_2023-12-08_08h21.21.377	27	Trial: 27	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	27	Trial: 27	497	Trial 27, Condition cs_plus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	27	Trial: 27	2586	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	27	Trial: 27	7592	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	27	Trial: 27	7593	none
gca_avoidance_task_10_2023-12-08_08h21.21.377	28	Trial: 28	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	28	Trial: 28	496	Trial 28, Condition cs_minus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	28	Trial: 28	2620	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	28	Trial: 28	3254	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	28	Trial: 28	3254	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	29	Trial: 29	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	29	Trial: 29	497	Trial 29, Condition cs_plus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	29	Trial: 29	2468	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	29	Trial: 29	2657	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	29	Trial: 29	2657	shock
gca_avoidance_task_10_2023-12-08_08h21.21.377	30	Trial: 30	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	30	Trial: 30	497	Trial 30, Condition cs_minus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	30	Trial: 30	2968	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	30	Trial: 30	3185	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	30	Trial: 30	3185	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	31	Trial: 31	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	31	Trial: 31	498	Trial 31, Condition cs_minus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	31	Trial: 31	2468	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	31	Trial: 31	3081	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	31	Trial: 31	3081	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	32	Trial: 32	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	32	Trial: 32	496	Trial 32, Condition cs_minus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	32	Trial: 32	2155	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	32	Trial: 32	2663	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	32	Trial: 32	2663	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	33	Trial: 33	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	33	Trial: 33	497	Trial 33, Condition cs_minus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	33	Trial: 33	2935	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	33	Trial: 33	3472	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	33	Trial: 33	3472	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	34	Trial: 34	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	34	Trial: 34	497	Trial 34, Condition cs_minus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	34	Trial: 34	2135	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	34	Trial: 34	2636	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	34	Trial: 34	2636	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	35	Trial: 35	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	35	Trial: 35	496	Trial 35, Condition cs_plus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	35	Trial: 35	2885	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	35	Trial: 35	4817	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	35	Trial: 35	4817	shock
gca_avoidance_task_10_2023-12-08_08h21.21.377	36	Trial: 36	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	36	Trial: 36	497	Trial 36, Condition cs_minus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	36	Trial: 36	2349	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	36	Trial: 36	2948	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	36	Trial: 36	2948	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	37	Trial: 37	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	37	Trial: 37	496	Trial 37, Condition cs_minus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	37	Trial: 37	2724	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	37	Trial: 37	3226	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	37	Trial: 37	3226	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	38	Trial: 38	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	38	Trial: 38	497	Trial 38, Condition cs_minus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	38	Trial: 38	2426	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	38	Trial: 38	3025	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	38	Trial: 38	3025	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	39	Trial: 39	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	39	Trial: 39	496	Trial 39, Condition cs_plus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	39	Trial: 39	2995	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	39	Trial: 39	8002	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	39	Trial: 39	8002	none
gca_avoidance_task_10_2023-12-08_08h21.21.377	40	Trial: 40	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	40	Trial: 40	496	Trial 40, Condition cs_plus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	40	Trial: 40	2266	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	40	Trial: 40	7272	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	40	Trial: 40	7272	none
gca_avoidance_task_10_2023-12-08_08h21.21.377	41	Trial: 41	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	41	Trial: 41	496	Trial 41, Condition cs_plus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	41	Trial: 41	2156	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	41	Trial: 41	7162	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	41	Trial: 41	7162	none
gca_avoidance_task_10_2023-12-08_08h21.21.377	42	Trial: 42	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	42	Trial: 42	495	Trial 42, Condition cs_minus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	42	Trial: 42	2196	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	42	Trial: 42	2448	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	42	Trial: 42	2449	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	43	Trial: 43	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	43	Trial: 43	496	Trial 43, Condition cs_plus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	43	Trial: 43	2093	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	43	Trial: 43	2567	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	43	Trial: 43	2567	shock
gca_avoidance_task_10_2023-12-08_08h21.21.377	44	Trial: 44	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	44	Trial: 44	496	Trial 44, Condition cs_plus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	44	Trial: 44	2641	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	44	Trial: 44	7191	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	44	Trial: 44	7192	shock
gca_avoidance_task_10_2023-12-08_08h21.21.377	45	Trial: 45	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	45	Trial: 45	496	Trial 45, Condition cs_plus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	45	Trial: 45	2475	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	45	Trial: 45	7481	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	45	Trial: 45	7481	none
gca_avoidance_task_10_2023-12-08_08h21.21.377	46	Trial: 46	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	46	Trial: 46	496	Trial 46, Condition cs_minus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	46	Trial: 46	2613	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	46	Trial: 46	3177	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	46	Trial: 46	3178	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	47	Trial: 47	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	47	Trial: 47	496	Trial 47, Condition cs_minus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	47	Trial: 47	2488	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	47	Trial: 47	2990	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	47	Trial: 47	2990	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	48	Trial: 48	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	48	Trial: 48	497	Trial 48, Condition cs_plus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	48	Trial: 48	2614	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	48	Trial: 48	7620	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	48	Trial: 48	7620	none
gca_avoidance_task_10_2023-12-08_08h21.21.377	49	Trial: 49	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	49	Trial: 49	497	Trial 49, Condition cs_minus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	49	Trial: 49	2593	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	49	Trial: 49	3171	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	49	Trial: 49	3171	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	50	Trial: 50	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	50	Trial: 50	497	Trial 50, Condition cs_plus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	50	Trial: 50	2572	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	50	Trial: 50	7578	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	50	Trial: 50	7578	none
gca_avoidance_task_10_2023-12-08_08h21.21.377	51	Trial: 51	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	51	Trial: 51	496	Trial 51, Condition cs_minus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	51	Trial: 51	2051	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	51	Trial: 51	2678	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	51	Trial: 51	2678	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	52	Trial: 52	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	52	Trial: 52	497	Trial 52, Condition cs_minus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	52	Trial: 52	2669	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	52	Trial: 52	3296	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	52	Trial: 52	3296	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	53	Trial: 53	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	53	Trial: 53	497	Trial 53, Condition cs_plus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	53	Trial: 53	2961	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	53	Trial: 53	3122	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	53	Trial: 53	3123	shock
gca_avoidance_task_10_2023-12-08_08h21.21.377	54	Trial: 54	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	54	Trial: 54	496	Trial 54, Condition cs_minus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	54	Trial: 54	2016	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	54	Trial: 54	2754	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	54	Trial: 54	2754	reward
gca_avoidance_task_10_2023-12-08_08h21.21.377	55	Trial: 55	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	55	Trial: 55	496	Trial 55, Condition cs_plus_ns
gca_avoidance_task_10_2023-12-08_08h21.21.377	55	Trial: 55	2267	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	55	Trial: 55	7273	FeedbackOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	55	Trial: 55	7273	none
gca_avoidance_task_10_2023-12-08_08h21.21.377	56	Trial: 56	0	!MODE RECORD CR 1000 2 0 R
gca_avoidance_task_10_2023-12-08_08h21.21.377	56	Trial: 56	497	Trial 56, Condition cs_plus_s
gca_avoidance_task_10_2023-12-08_08h21.21.377	56	Trial: 56	2322	ImageOnset
gca_avoidance_task_10_2023-12-08_08h21.21.377	56	Trial: 56	7328	FeedbackOnset
