posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,sliderPainT.response,sliderPainT.rt,textStartExp.started,imageRating.started,sliderStim.response,sliderStim.rt,textStartTask.started,image.started,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,sliderPain.response,sliderPain.rt,textTestInstr.started,imageTest.started,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.041981799993664,,,,,,,,,,,,,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.9513981000054628,,,,,,,,,,,,,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.401166900061071,,,,,,,,,,,,,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.674367800122127,,,,,,,,,,,,,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.1682535000145435,,,,,,,,,,,,,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0188768000807613,,,,,,,,,,,,,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.6726702998857945,,,,,,,,,,,,,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_plus_ns,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,2525.060337400064,2600.7799352,3.0,16.681614300003275,,,,,,,,,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_minus_ns,,,,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,2619.7791758000385,6.0,13.818959800060838,,,,,,,,,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_minus_s,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,2634.479967800202,9.0,10.785794300027192,,,,,,,,,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_plus_s,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,2647.326683800202,8.0,3.4311478999443352,,,,,,,,,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,2652.118189400062,2708.4770783002023,0,shock,1,0.19507259991951287,0.19507679995149374,2708.678417999996,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,2717.5877976000775,5,reward,1,1.069488300010562,1.069492399925366,2718.664157500025,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,2727.837394400034,5,shock,1,1.0979488999582827,1.0979530999902636,2728.941500400193,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,3,3,10,,,,,,,,,,,,,,,,,,,,,,,,,2738.267538300017,5,none,0,,,2743.274265800137,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,4,4,12,,,,,,,,,,,,,,,,,,,,,,,,,2753.0516743001062,5,none,0,,,2758.0584064000286,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,5,5,14,,,,,,,,,,,,,,,,,,,,,,,,,2767.203870800091,5,none,0,,,2772.2106419000775,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,6,6,15,,,,,,,,,,,,,,,,,,,,,,,,,2781.120027200086,5,none,0,,,2786.1267694002017,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,2795.5499927001074,5,none,0,,,2800.5567472002003,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,2810.424365800107,5,none,0,,,2815.43115700013,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,2824.896014700178,5,none,0,,,2829.9027830001432,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,10,10,7,,,,,,,,,,,,,,,,,,,,,,,,,2839.221848400077,5,none,0,,,2844.228644200135,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,11,11,8,,,,,,,,,,,,,,,,,,,,,,,,,2853.575454500038,5,none,0,,,2858.5822454001755,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,12,12,9,,,,,,,,,,,,,,,,,,,,,,,,,2867.8943141000345,5,shock,1,1.9583548000082374,1.9583592000417411,2869.859552500071,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,13,13,6,,,,,,,,,,,,,,,,,,,,,,,,,2879.5396772001404,5,none,0,,,2884.5464236000553,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,2893.934944699984,5,none,0,,,2898.9416889999993,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,15,15,3,,,,,,,,,,,,,,,,,,,,,,,,,2909.149617600022,5,none,0,,,2914.1563948001713,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,1,0,16,15,,,,,,,,,,,,,,,,,,,,,,,,,2923.593489000108,5,none,0,,,2928.600257900078,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,1,17,8,,,,,,,,,,,,,,,,,,,,,,,,,2938.099855700042,5,none,0,,,2943.1066603001673,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,1,2,18,12,,,,,,,,,,,,,,,,,,,,,,,,,2952.9743002001196,5,none,0,,,2957.9810154000297,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,1,3,19,5,,,,,,,,,,,,,,,,,,,,,,,,,2967.1125969002023,10,reward,1,1.5277859000489116,1.5277900001965463,2968.6473145000637,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,1,4,20,2,,,,,,,,,,,,,,,,,,,,,,,,,2978.2094078999944,10,shock,1,0.21532069984823465,0.2153251999989152,2978.4316411002073,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,1,5,21,0,,,,,,,,,,,,,,,,,,,,,,,,,2988.0631540000904,10,none,0,,,2993.069931300124,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,1,6,22,14,,,,,,,,,,,,,,,,,,,,,,,,,3003.368111200165,15,reward,1,0.3059368000831455,0.30594120011664927,3003.680595500162,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,7,23,10,,,,,,,,,,,,,,,,,,,,,,,,,3012.645535200136,15,shock,1,0.5834861998446286,0.5834903998766094,3013.2357825001236,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,8,24,9,,,,,,,,,,,,,,,,,,,,,,,,,3022.5965182001237,15,shock,1,0.22234439989551902,0.22234870004467666,3022.8256435000803,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,1,9,25,6,,,,,,,,,,,,,,,,,,,,,,,,,3032.672496000072,20,reward,1,0.9583897998090833,0.9653352999594063,3033.644678700017,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,1,10,26,7,,,,,,,,,,,,,,,,,,,,,,,,,3043.699833900202,25,reward,1,0.4931260999292135,0.5002230000682175,3044.2067698000465,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,1,11,27,13,,,,,,,,,,,,,,,,,,,,,,,,,3054.248041599989,30,reward,1,0.9311379999853671,0.9311422000173479,3055.185525200097,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,1,12,28,3,,,,,,,,,,,,,,,,,,,,,,,,,3064.699004900176,30,none,0,,,3069.7057592000347,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,13,29,11,,,,,,,,,,,,,,,,,,,,,,,,,3080.1150886001997,30,none,0,,,3085.1218564000446,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,1,14,30,1,,,,,,,,,,,,,,,,,,,,,,,,,3094.7603474000935,30,none,0,,,3099.767064000014,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,1,15,31,4,,,,,,,,,,,,,,,,,,,,,,,,,3109.106995600043,35,reward,1,0.5001246999017894,0.5001286999322474,3109.6139397001825,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,,,,,0,0,0,12,,,,,,,,,,,,,,,,,,,,,3139.2933432001155,40,reward,1,0.7437421998474747,0.7437462999951094,3140.0432452000678,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,3149.9942636999767,40,none,0,,,3155.0009987000376,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,3164.368697400205,45,reward,1,0.5141241999808699,0.5141284998971969,3164.889502100181,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,,,,,0,3,3,14,,,,,,,,,,,,,,,,,,,,,3174.3682896001264,50,reward,1,0.5901864999905229,0.5901905000209808,3174.965512700146,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,,,,,0,4,4,15,,,,,,,,,,,,,,,,,,,,,3184.3956568001304,55,reward,1,0.6255552000366151,0.625559699954465,3185.0276013000403,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,,,,,0,5,5,9,,,,,,,,,,,,,,,,,,,,,3194.145270799985,55,none,0,,,3199.152075200109,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,3208.700289900182,60,reward,1,0.5000150001142174,0.5000194001477212,3209.207210100023,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,,,,,0,7,7,10,,,,,,,,,,,,,,,,,,,,,3219.0540220001712,60,shock,1,0.3958573001436889,0.395861400058493,3219.456796400016,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,,,3228.935573300114,60,none,0,,,3233.9423146999907,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,,,,,0,9,9,11,,,,,,,,,,,,,,,,,,,,,3244.122467700159,60,none,0,,,3249.1292212000117,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,,,,,0,10,10,2,,,,,,,,,,,,,,,,,,,,,3258.6288637002,60,none,0,,,3263.6356377999764,,,,,,,,49,C,2024-01-12_12h45.41.397,gca_avoidance_task,2022.2.4,144.06585510694552,
