posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,sliderPainT.response,sliderPainT.rt,textStartExp.started,imageRating.started,sliderStim.response,sliderStim.rt,textStartTask.started,image.started,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,sliderPain.response,sliderPain.rt,textTestInstr.started,imageTest.started,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.42989889997989,None,None,,,,,,,,,,,,,,,,,,,,23,B,2023-12-13_14h41.11.614,gca_avoidance_task,2022.2.4,143.91263927639142,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_plus_ns,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,159.86495459999423,171.40294539998285,5.0,12.360611299984157,,,,,,,,,,,,,,,,23,B,2023-12-13_14h41.11.614,gca_avoidance_task,2022.2.4,143.91263927639142,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_minus_ns,,,,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,188.38142430002335,5.0,2.954948000027798,,,,,,,,,,,,,,,,23,B,2023-12-13_14h41.11.614,gca_avoidance_task,2022.2.4,143.91263927639142,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_minus_s,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,192.3673500000732,7.0,6.806736600003205,,,,,,,,,,,,,,,,23,B,2023-12-13_14h41.11.614,gca_avoidance_task,2022.2.4,143.91263927639142,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_plus_s,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,199.9712480000453,5.0,11.510988499969244,,,,,,,,,,,,,,,,23,B,2023-12-13_14h41.11.614,gca_avoidance_task,2022.2.4,143.91263927639142,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,212.3873983999947,248.64287510002032,0,shock,1,1.03500269993674,1.0350061999633908,249.68455280002672,,,,,,,,23,B,2023-12-13_14h41.11.614,gca_avoidance_task,2022.2.4,143.91263927639142,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(-0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,259.26748490007594,5,reward,1,0.965355799999088,0.9653594000265002,260.2466032000957,,,,,,,,23,B,2023-12-13_14h41.11.614,gca_avoidance_task,2022.2.4,143.91263927639142,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(-0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,269.48934600001667,10,reward,1,0.8267171999905258,0.8267210000194609,270.32260270009283,,,,,,,,23,B,2023-12-13_14h41.11.614,gca_avoidance_task,2022.2.4,143.91263927639142,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,3,3,15,,,,,,,,,,,,,,,,,,,,,,,,,279.10004310007207,15,reward,1,0.8681472999742255,0.8681511000031605,279.9749867999926,,,,,,,,23,B,2023-12-13_14h41.11.614,gca_avoidance_task,2022.2.4,143.91263927639142,
positions.xlsx,stimuli.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,4,4,14,,,,,,,,,,,,,,,,,,,,,,,,,288.73161320004147,20,reward,1,0.5696097000036389,0.5696134999161586,289.3079783000285,,,,,,,,23,B,2023-12-13_14h41.11.614,gca_avoidance_task,2022.2.4,143.91263927639142,
