posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textPainThreshold.started,spacePainThreshold.started,spacePainThreshold.keys,spacePainThreshold.rt,textRateT.started,text_noPainT.started,text_slightPainT.started,text_highPainT.started,sliderPainT.started,keys_PainT.started,sliderPainT.response,sliderPainT.rt,keys_PainT.keys,keys_PainT.rt,fixcrossT.started,portShock1T.started,portShock1T.stopped,portShock2T.started,portShock2T.stopped,portShock3T.started,portShock3T.stopped,fixcrossT.stopped,text_ETCalibration.started,spaceETCalibration.started,spaceETCalibration.keys,spaceETCalibration.rt,textStartExp.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,imageRating.started,sliderStim.started,spaceStim.started,sliderStim.response,sliderStim.rt,spaceStim.keys,spaceStim.rt,textStartTask.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,blankScreen.started,blankScreen.stopped,fixcross.started,image.started,roi.started,gazeCursor.started,portImage.started,portImage.stopped,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,gazeCursor_Feedback.started,soundFeedback.started,portShock1.started,portShock1.stopped,portShock2.started,portShock2.stopped,portShock3.started,portShock3.stopped,soundFeedback.stopped,fixcrossE.started,fixcrossE.stopped,textRepeatTask.started,textboxRepeatInstruction.started,textRepeatSpace.started,spaceRepeatTask.started,spaceRepeatTask.keys,spaceRepeatTask.rt,textRate.started,text_noPain.started,text_slightPain.started,text_highPain.started,sliderPain.started,textSpacePain.started,spacePain.started,sliderPain.response,sliderPain.rt,spacePain.keys,spacePain.rt,textTestInstr.started,spaceTestInstr.started,spaceTestInstr.keys,spaceTestInstr.rt,imageTest.started,roiTest.started,portTestImage.started,portTestImage.stopped,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.875167199992575,14.875167199992575,space,5.094265000006999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,C,2023-12-08_14h45.49.715,gca_avoidance_task,2022.2.4,143.8317053892403,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.979094399997848,19.979094399997848,space,1.406454100011615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,C,2023-12-08_14h45.49.715,gca_avoidance_task,2022.2.4,143.8317053892403,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.451257399996393,22.451257399996393,22.451257399996393,22.451257399996393,22.451257399996393,22.451257399996393,None,None,s,10.861923499993281,33.922982799995225,0.10373360000085086,0.11067190000903793,0.1523740000120597,0.15932750000501983,0.2009225000074366,0.20786530000623316,34.69379520000075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,C,2023-12-08_14h45.49.715,gca_avoidance_task,2022.2.4,143.8317053892403,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.69379520000075,34.69379520000075,34.69379520000075,34.69379520000075,34.69379520000075,34.69379520000075,0.0,5.128423300004215,s,9.074773499989533,44.29759129999729,0.1050381999957608,0.11195909998787101,0.1536296999984188,0.16063139999459963,0.202271699992707,0.20920599999953993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,C,2023-12-08_14h45.49.715,gca_avoidance_task,2022.2.4,143.8317053892403,
,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.061423399994965,45.061423399994965,45.061423399994965,45.061423399994965,45.061423399994965,45.061423399994965,1.0,8.48265910000191,s,18.85126019999734,64.43570639999234,0.10018440001294948,0.10716570001386572,0.15579900000011548,0.16271560000313912,0.20434630000090692,0.21130330000596587,65.19952579999517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,C,2023-12-08_14h45.49.715,gca_avoidance_task,2022.2.4,143.8317053892403,
,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.19952579999517,65.19952579999517,65.19952579999517,65.19952579999517,65.19952579999517,65.19952579999517,1.0,1.9816516999999294,s,7.265046300002723,73.01165980000223,0.1006684000021778,0.10766439999861177,0.14928949999739416,0.1562887000036426,0.20485399999597576,0.21182900000712834,73.78251479999744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,C,2023-12-08_14h45.49.715,gca_avoidance_task,2022.2.4,143.8317053892403,
,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.78251479999744,73.78251479999744,73.78251479999744,73.78251479999744,73.78251479999744,73.78251479999744,1.0,1.8828550000034738,s,5.010496900009457,79.32394639999256,0.10542600000917446,0.11238420000881888,0.1540452000044752,0.1610629000060726,0.20265310000104364,0.20961050000914838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,C,2023-12-08_14h45.49.715,gca_avoidance_task,2022.2.4,143.8317053892403,
,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.08778639999218,80.08778639999218,80.08778639999218,80.08778639999218,80.08778639999218,80.08778639999218,2.0,1.5769418999989284,s,6.328841399998055,86.94863909999549,0.1038171000109287,0.1107730000076117,0.15248380000411998,0.15939410000282805,0.2010359999985667,0.20804620000126306,87.71251230000053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,C,2023-12-08_14h45.49.715,gca_avoidance_task,2022.2.4,143.8317053892403,
,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.71251230000053,87.71251230000053,87.71251230000053,87.71251230000053,87.71251230000053,87.71251230000053,2.0,1.0831955000030575,s,6.592283000005409,94.844145199997,0.10254140000324696,0.10951150000619236,0.15111460001207888,0.15803970000706613,0.19972640000924002,0.20667369999864604,95.60106269999233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,C,2023-12-08_14h45.49.715,gca_avoidance_task,2022.2.4,143.8317053892403,
,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.60106269999233,95.60106269999233,95.60106269999233,95.60106269999233,95.60106269999233,95.60106269999233,3.0,1.5847706999920774,s,6.95187900000019,103.07995200000005,0.10344830001122318,0.11037860000215005,0.15205570000398438,0.1590081000031205,0.20067200000630692,0.20762070000637323,103.84380089999468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,C,2023-12-08_14h45.49.715,gca_avoidance_task,2022.2.4,143.8317053892403,
