posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,sliderPainT.response,sliderPainT.rt,textStartExp.started,imageRating.started,sliderStim.response,sliderStim.rt,textStartTask.started,image.started,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,sliderPain.response,sliderPain.rt,textTestInstr.started,imageTest.started,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.805924999993294,0.0,4.753086199983954,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.34512569999788,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1973551000701264,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.8535948999924585,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0344698999542743,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.424939899938181,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.9864663999760523,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.4285999999847263,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.739032799960114,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.5309314000187442,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.713370200013742,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.7490087000187486,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,2.332712300005369,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.353849899955094,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.5417160000652075,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.9441644999897107,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.2396511000115424,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.2928392000030726,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.7935618000337854,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.189466599957086,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.2897711000405252,,,,,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_plus_ns,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,377.6141772000119,389.38530309998896,4.0,6.924841100000776,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_minus_s,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,398.1626869000029,6.0,2.829579700017348,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_plus_s,,,,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,402.0583889000118,6.0,2.837634800001979,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,cs_minus_ns,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,405.93324020004366,4.0,5.217199000064284,,,,,,,,,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,412.38439320004545,430.96002610004507,5,reward,1,0.2291001999983564,0.22910390002653003,431.20305550005287,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,440.91795589996036,5,shock,1,0.39653939998243004,0.3965430000098422,441.3207080999855,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,450.4453650000505,5,shock,1,0.44496069999877363,0.44496440002694726,450.8967032999499,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(-0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,3,3,8,,,,,,,,,,,,,,,,,,,,,,,,,460.44491780002136,5,shock,1,0.514306899975054,0.5143106000032276,460.965752899996,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,470.7848120999988,10,reward,1,0.5278581000166014,0.5278616000432521,471.3195097000571,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,480.02055669995025,10,none,0,,,485.0342451999895,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(-0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,494.8671886000084,15,reward,1,0.6460587000474334,0.6460623999591917,495.5199369000038,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(-0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,505.0195663999766,15,none,0,,,510.02632529998664,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(-0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,8,8,12,,,,,,,,,,,,,,,,,,,,,,,,,519.8592842000071,20,reward,1,0.48623850010335445,0.4862423000158742,520.3592304999474,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(-0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,529.2408658999484,25,reward,1,0.6180434999987483,0.6180473000276834,529.8658242999809,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,539.3515606999863,25,none,0,,,544.3652698999504,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,11,11,15,,,,,,,,,,,,,,,,,,,,,,,,,553.6356960999547,30,reward,1,0.6808843999169767,0.6808880999451503,554.3231949999463,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,12,12,6,,,,,,,,,,,,,,,,,,,,,,,,,563.7394755999558,35,reward,1,0.8402655000099912,0.8402691000374034,564.5866741000209,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(-0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,573.9126661999617,40,reward,1,0.17359230003785342,0.17359589994885027,574.0932418999728,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(-0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,14,14,9,,,,,,,,,,,,,,,,,,,,,,,,,584.1483838000568,40,none,0,,,589.1551183999982,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(-0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,15,15,0,,,,,,,,,,,,,,,,,,,,,,,,,598.3630898999982,40,none,0,,,603.3698328000028,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,1,0,16,3,,,,,,,,,,,,,,,,,,,,,,,,,612.0778377000242,40,none,0,,,617.0845714999596,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,1,17,11,,,,,,,,,,,,,,,,,,,,,,,,,626.2925369000295,40,shock,1,0.5209689000621438,0.5209728000918403,626.820336899953,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,2,18,10,,,,,,,,,,,,,,,,,,,,,,,,,635.7644053000258,40,none,0,,,640.7711560999742,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,1,3,19,15,,,,,,,,,,,,,,,,,,,,,,,,,650.270765400026,45,reward,1,0.6252111000940204,0.6252148000057787,650.9026683999691,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(-0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,4,20,9,,,,,,,,,,,,,,,,,,,,,,,,,660.6384031999623,45,shock,1,0.26434890006203204,0.26435259997379035,660.9092470000032,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,,"(-0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,1,5,21,4,,,,,,,,,,,,,,,,,,,,,,,,,670.374170999974,50,reward,1,1.284921700018458,1.2849253999302164,671.6657447000034,,,,,,,,26,A,2023-12-14_10h23.12.507,gca_avoidance_task,2022.2.4,144.20712741247308,
