posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textPainThreshold.started,spacePainThreshold.started,spacePainThreshold.keys,spacePainThreshold.rt,textRateT.started,text_noPainT.started,text_slightPainT.started,text_highPainT.started,sliderPainT.started,keys_PainT.started,sliderPainT.response,sliderPainT.rt,keys_PainT.keys,keys_PainT.rt,fixcrossT.started,portShock1T.started,portShock1T.stopped,portShock2T.started,portShock2T.stopped,portShock3T.started,portShock3T.stopped,fixcrossT.stopped,text_ETCalibration.started,spaceETCalibration.started,spaceETCalibration.keys,spaceETCalibration.rt,textStartExp.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,imageRating.started,sliderStim.started,spaceStim.started,sliderStim.response,sliderStim.rt,spaceStim.keys,spaceStim.rt,textStartTask.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,blankScreen.started,blankScreen.stopped,fixcross.started,image.started,roi.started,gazeCursor.started,portImage.started,portImage.stopped,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,gazeCursor_Feedback.started,soundFeedback.started,portShock1.started,portShock1.stopped,portShock2.started,portShock2.stopped,portShock3.started,portShock3.stopped,soundFeedback.stopped,fixcrossE.started,fixcrossE.stopped,textRepeatTask.started,textboxRepeatInstruction.started,textRepeatSpace.started,spaceRepeatTask.started,spaceRepeatTask.keys,spaceRepeatTask.rt,textRate.started,text_noPain.started,text_slightPain.started,text_highPain.started,sliderPain.started,textSpacePain.started,spacePain.started,sliderPain.response,sliderPain.rt,spacePain.keys,spacePain.rt,textTestInstr.started,spaceTestInstr.started,spaceTestInstr.keys,spaceTestInstr.rt,imageTest.started,roiTest.started,portTestImage.started,portTestImage.stopped,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.590956300031394,12.590956300031394,space,6.364701300044544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,2023-12-05_11h11.55.285,gca_avoidance_task,2022.2.4,143.90911849160275,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.965644899988547,18.965644899988547,space,2.4450586999300867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,2023-12-05_11h11.55.285,gca_avoidance_task,2022.2.4,143.90911849160275,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.659968100022525,22.659968100022525,22.659968100022525,22.659968100022525,22.659968100022525,22.659968100022525,None,None,s,61.38351199997123,84.64348560001235,0.10215110005810857,0.10911279998254031,0.1507780000101775,0.1577199000166729,0.19940450007561594,0.20632360002491623,85.40038500004448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,2023-12-05_11h11.55.285,gca_avoidance_task,2022.2.4,143.90911849160275,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.40038500004448,85.40038500004448,85.40038500004448,85.40038500004448,85.40038500004448,85.40038500004448,0.0,4.863573599955998,s,9.746876499964856,95.67080020008143,0.10335659992415458,0.11036219995003194,0.15204710001125932,0.15894819993991405,0.20060240000020713,0.20754590001888573,96.43466510006692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,2023-12-05_11h11.55.285,gca_avoidance_task,2022.2.4,143.90911849160275,
,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.43466510006692,96.43466510006692,96.43466510006692,96.43466510006692,96.43466510006692,96.43466510006692,1.0,2.417539900052361,s,7.463743899948895,104.42041750007775,0.10560889996122569,0.11248290003277361,0.15420460002496839,0.1611278000054881,0.20278239995241165,0.20974920003209263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,2023-12-05_11h11.55.285,gca_avoidance_task,2022.2.4,143.90911849160275,
,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.184270100086,105.184270100086,105.184270100086,105.184270100086,105.184270100086,105.184270100086,1.0,3.22096559999045,s,7.6588653000071645,113.3505791000789,0.1030701999552548,0.11002310004550964,0.15167759999167174,0.15868049999698997,0.2003687999676913,0.20728610001970083,114.1074995000381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,2023-12-05_11h11.55.285,gca_avoidance_task,2022.2.4,143.90911849160275,
,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.1074995000381,114.1074995000381,114.1074995000381,114.1074995000381,114.1074995000381,114.1074995000381,2.0,2.356050100061111,s,6.895727699971758,121.52384000003804,0.10571709997020662,0.11262379994150251,0.1542153999907896,0.16124239994678646,0.20285050000529736,0.20980449998751283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,2023-12-05_11h11.55.285,gca_avoidance_task,2022.2.4,143.90911849160275,
,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.28773490001913,122.28773490001913,122.28773490001913,122.28773490001913,122.28773490001913,122.28773490001913,2.0,3.7770410999655724,s,8.899628999992274,131.70399599999655,0.10202489991206676,0.10897439997643232,0.15062530001159757,0.15757969999685884,0.19924420001916587,0.2061944999732077,132.4678494000109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,2023-12-05_11h11.55.285,gca_avoidance_task,2022.2.4,143.90911849160275,
,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.4678494000109,132.4678494000109,132.4678494000109,132.4678494000109,132.4678494000109,132.4678494000109,3.0,2.6365333000430837,s,7.815815699985251,140.8563844000455,0.10475259996019304,0.11169259995222092,0.15339230000972748,0.16030520002823323,0.2019589999690652,0.2089435999514535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,2023-12-05_11h11.55.285,gca_avoidance_task,2022.2.4,143.90911849160275,
,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.7105142000364,141.7105142000364,141.7105142000364,141.7105142000364,141.7105142000364,141.7105142000364,3.0,2.797037999960594,s,6.675947500043549,148.89773339999374,0.09993759996723384,0.10689459997229278,0.15550830005668104,0.16244540002662688,0.20413980004377663,0.21109630004502833,149.65462690009736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,D,2023-12-05_11h11.55.285,gca_avoidance_task,2022.2.4,143.90911849160275,
