posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,sliderPainT.response,sliderPainT.rt,textStartExp.started,imageRating.started,sliderStim.response,sliderStim.rt,textStartTask.started,image.started,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,sliderPain.response,sliderPain.rt,textTestInstr.started,imageTest.started,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.158866800018586,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.4157269999850541,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.780416199937463,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.963766400003806,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.9509558000136167,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,4.687093799933791,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.1010681999614462,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.427473600022495,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.2835357000585645,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0688379999483004,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,13.113765099900775,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.3327429998898879,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0291057000868022,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.08385110006202,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0356945999665186,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.3080497999908403,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.526768899988383,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.2024870000313967,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.6357877999544144,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.5084198999684304,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.084690000046976,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.4471633000066504,,,,,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_plus_s,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,504.7889985999791,567.7154901999747,6.0,5.906847900012508,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_minus_s,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,575.4443575999467,5.0,4.275749800028279,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_plus_ns,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,581.5829911999172,4.0,3.9688357999548316,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_minus_ns,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,586.6383643998997,4.0,3.0550160999409854,,,,,,,,,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,590.4992853999138,611.8525978999678,0,shock,1,0.24316489999182522,0.24316860001999885,612.1095116999932,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,620.9911286999704,5,reward,1,0.18051650002598763,0.1805201000533998,621.1786219999194,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,2,2,11,,,,,,,,,,,,,,,,,,,,,,,,,631.2198850999121,5,shock,1,0.20871199993416667,0.2087158999638632,631.4351420999737,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,640.844512199983,10,reward,1,0.20145289995707572,0.20145659998524934,641.0528676999966,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,4,4,13,,,,,,,,,,,,,,,,,,,,,,,,,650.6913567999145,15,reward,1,0.4654221999226138,0.4654256999492645,651.1635903998977,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,5,5,15,,,,,,,,,,,,,,,,,,,,,,,,,661.0381249999627,20,reward,1,0.8961066000629216,0.8961103999754414,661.9409173999447,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,671.5307823999319,20,none,0,,,676.5444727999857,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,7,7,12,,,,,,,,,,,,,,,,,,,,,,,,,685.4469149999786,25,reward,1,0.4446696999948472,0.4446734000230208,685.8982849000022,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,695.2659208999248,30,reward,1,0.6945249000564218,0.6945286999689415,695.9673376999563,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,705.6613722000038,30,shock,1,0.15314429998397827,0.15314790001139045,705.8211125999223,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,715.2929408999626,30,shock,1,0.2156150999944657,0.21561880002263933,715.5151645999867,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,11,11,14,,,,,,,,,,,,,,,,,,,,,,,,,724.1884349999018,35,reward,1,0.20917210006155074,0.20917539997026324,724.4037155999104,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,12,12,9,,,,,,,,,,,,,,,,,,,,,,,,,733.6047050999478,35,shock,1,0.6041346000274643,0.6041384000563994,734.215807099943,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,13,13,10,,,,,,,,,,,,,,,,,,,,,,,,,743.6043271999806,35,none,0,,,748.6110602999106,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,758.8815022999188,35,none,0,,,763.8882390999934,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,15,15,7,,,,,,,,,,,,,,,,,,,,,,,,,773.8045213998994,40,reward,1,0.6459964999230579,0.64600009995047,774.4572664999869,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,0,16,8,,,,,,,,,,,,,,,,,,,,,,,,,784.0818757999223,40,shock,1,0.2298517000162974,0.2298694000346586,784.3179773999145,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,1,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,793.824554999941,40,none,0,,,798.8313215998933,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,1,2,18,14,,,,,,,,,,,,,,,,,,,,,,,,,808.4281527999556,45,reward,1,0.5277854000451043,0.5277893000748008,808.9628667999059,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,1,3,19,6,,,,,,,,,,,,,,,,,,,,,,,,,818.80277509999,50,reward,1,0.8125047999201342,0.8125086999498308,819.6221615999239,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,4,20,10,,,,,,,,,,,,,,,,,,,,,,,,,828.9620360999834,50,shock,1,0.1876601999392733,0.18766419996973127,829.156491199974,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,5,21,11,,,,,,,,,,,,,,,,,,,,,,,,,839.0033297999762,50,none,0,,,844.010059399996,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,1,6,22,7,,,,,,,,,,,,,,,,,,,,,,,,,852.7666699999245,55,reward,1,0.6114392000017688,0.6114428000291809,853.3847086000023,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,1,7,23,13,,,,,,,,,,,,,,,,,,,,,,,,,862.3010330999969,60,reward,1,0.22949509997852147,0.2294986000051722,862.5371446999488,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, 0.5)",cs_plus_s,,,,,0,0,0,0,,,,,1,8,24,2,,,,,,,,,,,,,,,,,,,,,,,,,872.1408732999116,60,none,0,,,877.1476753999013,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,1,9,25,15,,,,,,,,,,,,,,,,,,,,,,,,,886.9597694999538,65,reward,1,0.6598847999703139,0.6598890000022948,887.6263627998997,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,1,10,26,9,,,,,,,,,,,,,,,,,,,,,,,,,897.6051713000052,65,shock,1,0.21537920006085187,0.2153827000875026,897.8274095999077,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,1,11,27,1,,,,,,,,,,,,,,,,,,,,,,,,,907.4033893999876,65,shock,1,0.40319409989751875,0.4031979999272153,907.8131009999197,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,1,12,28,5,,,,,,,,,,,,,,,,,,,,,,,,,916.9654942000052,70,reward,1,0.6666013000067323,0.6666050999192521,917.6390984999016,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,1,13,29,12,,,,,,,,,,,,,,,,,,,,,,,,,926.9720936999656,75,reward,1,0.5764024999225512,0.5764060999499634,927.5553999999538,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_s,,,,,0,0,0,0,,,,,1,14,30,4,,,,,,,,,,,,,,,,,,,,,,,,,936.450885899947,80,reward,1,0.6598910000175238,0.6598945999285206,937.1175197999692,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,1,15,31,3,,,,,,,,,,,,,,,,,,,,,,,,,946.9712811999489,80,none,0,,,951.9780936999014,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,,,,,0,0,0,12,,,,,,,,,,,,,,,,,,,,,973.5882952999091,85,reward,1,0.2710392000153661,0.27104280004277825,973.866062099929,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,,,,,0,1,1,5,,,,,,,,,,,,,,,,,,,,,982.650459599914,90,reward,1,0.5136554000200704,0.5136589000467211,983.1712692999281,,,,,,,,45,C,2024-01-03_14h48.27.242,gca_avoidance_task,2022.2.4,143.99967738462246,
