posFile,stimFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,stimtype,position,trialtype,trials_threshold.thisRepN,trials_threshold.thisTrialN,trials_threshold.thisN,trials_threshold.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,ratingtrials1.thisRepN,ratingtrials1.thisTrialN,ratingtrials1.thisN,ratingtrials1.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ratingtrials2.thisRepN,ratingtrials2.thisTrialN,ratingtrials2.thisN,ratingtrials2.thisIndex,testtrials.thisRepN,testtrials.thisTrialN,testtrials.thisN,testtrials.thisIndex,ratingtrials3.thisRepN,ratingtrials3.thisTrialN,ratingtrials3.thisN,ratingtrials3.thisIndex,textStart.started,sliderPainT.response,sliderPainT.rt,textStartExp.started,imageRating.started,sliderStim.response,sliderStim.rt,textStartTask.started,image.started,score,outcome,roi.numLooks,roi.timesOn,roi.timesOff,imageFeedback.started,sliderPain.response,sliderPain.rt,textTestInstr.started,imageTest.started,roiTest.numLooks,roiTest.timesOn,roiTest.timesOff,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.93300520000048,None,None,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.337366099935025,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0481073000701144,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.311861700029112,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.4590419000014663,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.398194400011562,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,13.713532699970528,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.2026971000013873,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.4781731999246404,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.181961299967952,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.278044100035913,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.5090716999256983,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.7287186000030488,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0464075000490993,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.1712035000091419,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4.587066899985075,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.843510499922559,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.8437367000151426,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.662108900025487,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.414880400057882,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.240833699936047,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.543621699907817,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.6452962000621483,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0172177000204101,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.215906500001438,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.8425943000474945,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.5704067000187933,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.714438800001517,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.9662805000552908,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
,,,,,,,,,29,0,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.9373427999671549,,,,,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_plus_ns,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,906.939264500048,939.2232502000406,8.0,10.917416999931447,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_minus_ns,,,,,,,0,0,0,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,952.0144087000517,8.0,8.535318100010045,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_minus_s,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,961.4931869000429,4.0,7.12535760004539,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,cs_plus_s,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,969.478995500016,5.0,5.987476400099695,,,,,,,,,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,976.2634359999793,1000.9638603000203,5,reward,1,0.37514640006702393,0.37515009997878224,1001.3527134000324,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, 0.5)",cs_plus_ns,,,,,0,0,0,0,,,,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,1010.9634767000098,5,shock,1,0.3610942999366671,0.36109809996560216,1011.3315026999917,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_ns,,,,,0,0,0,0,,,,,0,2,2,13,,,,,,,,,,,,,,,,,,,,,,,,,1021.3936026999727,10,reward,1,0.38941070006694645,0.3894144999794662,1021.7894259999739,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_minus_s,,,,,0,0,0,0,,,,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,1031.3098762000445,15,reward,1,0.36928949994035065,0.3692933999700472,1031.684862800059,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
positions.xlsx,stimuli.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,,"(-0.7, -0.5)",cs_plus_s,,,,,0,0,0,0,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,1040.7956434000516,15,shock,1,0.34760460001416504,0.34760849992744625,1041.1498128999956,,,,,,,,30,C,2023-12-14_16h42.54.866,gca_avoidance_task,2022.2.4,144.04116122052477,
