posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textStartExp.started,textExpImages.started,ImageLearning1.started,ImageLearning2.started,textSpace.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,blankScreen.started,blankScreen.stopped,fixcross.started,firstImage.started,fixcrossImage1.started,fixcrossITI.started,secondImage.started,fixcrossImage2.started,key.started,key.keys,key.rt,correctness,feedbackText.started,fixcrossEnd.started,fixcrossEnd.stopped,fixcross.stopped,feedbackText.stopped,textStartTask.started,textTaskImages.started,ImageTask1.started,ImageTask2.started,ImageTask3.started,ImageTask4.started,textTaskSpace.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,participant,group,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,9.94688160000078,9.94688160000078,space,10.865764500005753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,D,2023-12-07_17h08.19.103,gca_discrimination,2022.2.4,143.9014562929261,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,0,0,6,,,,,,,,,20.828426100000797,20.828426100000797,20.828426100000797,20.828426100000797,20.828426100000797,20.828426100000797,space,27.105110600001353,47.94542779999756,49.32734319999872,49.32734319999872,50.341183600001386,50.341183600001386,50.47311819999595,50.98698839999997,50.98698839999997,51.12586939999892,l,1.7350525000074413,correct,52.87578290000238,54.87573010000051,55.52846149999823,,,,,,,,,,,,,9,D,2023-12-07_17h08.19.103,gca_discrimination,2022.2.4,143.9014562929261,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(-0.7, 0.5)",test2,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,,,55.52846149999823,56.52842760000203,56.52842760000203,56.68120279999857,57.181192199997895,57.181192199997895,57.333974000001035,ä,0.5511004000072717,correct,57.89642140000069,59.89635570000246,60.208848399997805,56.52842760000203,59.89635570000246,,,,,,,,,,,9,D,2023-12-07_17h08.19.103,gca_discrimination,2022.2.4,143.9014562929261,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test1,"(0.7, -0.5)",test2,0,0,0,0,0,2,2,11,,,,,,,,,,,,,,,,,,,60.208848399997805,61.20880659999966,61.20880659999966,61.36159439999756,61.86154340000212,61.86154340000212,62.014310500002466,l,0.446889500002726,correct,62.47265360000165,64.47258259999944,65.01419509999687,61.20880659999966,64.47258259999944,,,,,,,,,,,9,D,2023-12-07_17h08.19.103,gca_discrimination,2022.2.4,143.9014562929261,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test2,"(-0.7, 0.5)",test1,0,0,0,0,0,3,3,4,,,,,,,,,,,,,,,,,,,65.01419509999687,66.01417380000203,66.01417380000203,66.16695289999916,66.66693549999763,66.66693549999763,66.81969099999696,l,0.4649229000060586,correct,67.29189539999788,69.29184159999568,70.10427119999804,66.01417380000203,69.29184159999568,,,,,,,,,,,9,D,2023-12-07_17h08.19.103,gca_discrimination,2022.2.4,143.9014562929261,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(0.7, 0.5)",test1,0,0,0,0,0,4,4,3,,,,,,,,,,,,,,,,,,,70.10427119999804,71.10425209999812,71.10425209999812,71.25708280000254,71.75701560000016,71.75701560000016,71.90973389999999,l,0.34280150000267895,correct,72.26392299999861,74.26385239999945,74.34024219999992,71.10425209999812,74.26385239999945,,,,,,,,,,,9,D,2023-12-07_17h08.19.103,gca_discrimination,2022.2.4,143.9014562929261,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,5,5,8,,,,,,,,,,,,,,,,,,,74.34024219999992,75.34022050000203,75.34022050000203,75.49294920000102,75.99290929999552,75.99290929999552,76.14571450000221,l,0.2753408000062336,correct,76.43042799999967,78.4303252000027,78.62474790000124,75.34022050000203,78.4303252000027,,,,,,,,,,,9,D,2023-12-07_17h08.19.103,gca_discrimination,2022.2.4,143.9014562929261,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test1,"(0.7, -0.5)",test1,0,0,0,0,0,6,6,5,,,,,,,,,,,,,,,,,,,78.62474790000124,79.6247532999987,79.6247532999987,79.77751700000226,80.2775668999966,80.2775668999966,80.43028960000083,ä,0.5910988000105135,correct,81.03440119999868,83.03433219999715,83.61763259999861,79.6247532999987,83.03433219999715,,,,,,,,,,,9,D,2023-12-07_17h08.19.103,gca_discrimination,2022.2.4,143.9014562929261,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test2,"(0.7, 0.5)",test2,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,83.61763259999861,84.61762240000098,84.61762240000098,84.7703920999993,85.27036829999997,85.27036829999997,85.42312849999871,ä,0.5894134000045597,correct,86.02034239999921,88.02026820000174,88.2633233000015,84.61762240000098,88.02026820000174,,,,,,,,,,,9,D,2023-12-07_17h08.19.103,gca_discrimination,2022.2.4,143.9014562929261,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,8,8,0,,,,,,,,,,,,,,,,,,,88.2633233000015,89.26325530000031,89.26325530000031,89.4160183999993,89.91600199999812,89.91600199999812,90.06878549999965,l,0.35188350000680657,correct,90.42987929999799,92.429822099999,92.86727149999933,89.26325530000031,92.429822099999,,,,,,,,,,,9,D,2023-12-07_17h08.19.103,gca_discrimination,2022.2.4,143.9014562929261,
