posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textStartExp.started,textExpImages.started,ImageLearning1.started,ImageLearning2.started,textSpace.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,blankScreen.started,blankScreen.stopped,fixcross.started,firstImage.started,fixcrossImage1.started,fixcrossITI.started,secondImage.started,fixcrossImage2.started,key.started,key.keys,key.rt,correctness,feedbackText.started,fixcrossEnd.started,fixcrossEnd.stopped,fixcross.stopped,feedbackText.stopped,textStartTask.started,textTaskImages.started,ImageTask1.started,ImageTask2.started,ImageTask3.started,ImageTask4.started,textTaskSpace.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",test2,"(0.7, -0.5)",test1,0,0,0,0,0,9,9,6,,,,,,,,,,,,,,,,,,,88.33981099998346,89.33975799998734,89.33975799998734,89.49246729997685,89.99248789995909,89.99248789995909,90.1452500000014,ä,0.5099478999618441,correct,90.66604749998078,92.66599509998923,92.88131079997402,89.33975799998734,92.66599509998923,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test1,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,92.88131079997402,93.88122390001081,93.88122390001081,94.03402439999627,94.53397329995641,94.53397329995641,94.68674410000676,ä,0.5768046999583021,wrong,95.2769796999637,97.27691799995955,97.47137589997146,93.88122390001081,97.27691799995955,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,11,11,8,,,,,,,,,,,,,,,,,,,97.47137589997146,98.47133799997391,98.47133799997391,98.62408529996173,99.1241047999938,99.1241047999938,99.27681019995362,ä,0.5615792000317015,correct,99.84623520000605,101.84618970000884,102.41558859997895,98.47133799997391,101.84618970000884,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",test2,"(-0.7, -0.5)",test2,0,0,0,0,0,12,12,1,,,,,,,,,,,,,,,,,,,102.41558859997895,103.41559069999494,103.41559069999494,103.56833669997286,104.06836029997794,104.06836029997794,104.22110909997718,l,0.3300324000301771,correct,104.56133190001128,106.56128239998361,106.85988429997815,103.41559069999494,106.56128239998361,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",test1,"(0.7, 0.5)",test2,0,0,0,0,0,13,13,0,,,,,,,,,,,,,,,,,,,106.85988429997815,107.85981890000403,107.85981890000403,108.0126062000054,108.51260789996013,108.51260789996013,108.66534750000574,ä,0.5666656999965198,correct,109.24169090000214,111.24165939999511,111.98467979999259,107.85981890000403,111.24165939999511,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,0,0,49,,,,,,,,,,,,,119.19281029998092,120.84543310001027,120.84543310001027,121.82459559995914,121.82459559995914,121.96345459995791,122.47038319997955,122.47038319997955,122.61622520000674,l,0.5987544999807142,correct,,123.22729660000186,123.4286895999685,,,111.98467979999259,111.98467979999259,111.98467979999259,111.98467979999259,111.98467979999259,111.98467979999259,111.98467979999259,111.98467979999259,space,7.199050299997907,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,1,1,39,,,,,,,,,,,,,,,123.4286895999685,124.43559159996221,124.43559159996221,124.58141589997103,125.08835869998438,125.08835869998438,125.23416299995733,ä,1.1007742999936454,correct,,126.34521159995347,126.53964390000328,124.43559159996221,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,2,2,82,,,,,,,,,,,,,,,126.53964390000328,127.54659799998626,127.54659799998626,127.69237820000853,128.19932149996748,128.19932149996748,128.34515790001024,l,0.9811820999602787,correct,,129.3381628000061,130.2478523000027,127.54659799998626,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,3,3,51,,,,,,,,,,,,,,,130.2478523000027,131.2547626000014,131.2547626000014,131.4005838999874,131.90751319995616,131.90751319995616,132.05333169997903,l,1.0747194000286981,correct,,133.13663540000562,133.99077440000838,131.2547626000014,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,4,4,75,,,,,,,,,,,,,,,133.99077440000838,134.99767309997696,134.99767309997696,135.1435150000034,135.65043249999871,135.65043249999871,135.79623159999028,l,0.48317710001720116,correct,,136.28926980000688,137.01839739998104,134.99767309997696,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,5,5,46,,,,,,,,,,,,,,,137.01839739998104,138.02530709997518,138.02530709997518,138.171145899978,138.67805950000184,138.67805950000184,138.82389080000576,ä,0.5756673999712802,correct,,139.40721309999935,140.25437669997336,138.02530709997518,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,6,6,43,,,,,,,,,,,,,,,140.25437669997336,141.26131579995854,141.26131579995854,141.40715539996745,141.91407169995364,141.91407169995364,142.05988949997118,l,0.6108938999823295,wrong,,142.67795149999438,143.01123740000185,141.26131579995854,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,7,7,54,,,,,,,,,,,,,,,143.01123740000185,144.01815829996485,144.01815829996485,144.16398529999424,144.67093439999735,144.67093439999735,144.81669669999974,l,0.5986321999807842,correct,,145.4278292999952,145.72642309998628,144.01815829996485,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,8,8,79,,,,,,,,,,,,,,,145.72642309998628,146.7333956999937,146.7333956999937,146.87914669996826,147.38607419998152,147.38607419998152,147.53189519996522,l,0.6592576000257395,correct,,148.1985348999733,148.42765109997708,146.7333956999937,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,9,9,35,,,,,,,,,,,,,,,148.42765109997708,149.43462169996928,149.43462169996928,149.5804397999891,150.0873265999835,150.0873265999835,150.23317869997118,ä,0.5584173999959603,correct,,150.8026442999835,151.3095460999757,149.43462169996928,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,10,10,67,,,,,,,,,,,,,,,151.3095460999757,152.31643690000055,152.31643690000055,152.4622548999614,152.96919949998846,152.96919949998846,153.11501309997402,l,0.3716627000248991,correct,,153.4969397999812,153.9969327999861,152.31643690000055,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,11,11,52,,,,,,,,,,,,,,,153.9969327999861,155.0038283999893,155.0038283999893,155.14961249998305,155.65661439998075,155.65661439998075,155.8023966999608,l,0.4123293000156991,correct,,156.22599129995797,156.5107068999787,155.0038283999893,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,12,12,60,,,,,,,,,,,,,,,156.5107068999787,157.51762639998924,157.51762639998924,157.66345049999654,158.17037040001014,158.17037040001014,158.31621979997726,l,0.4186902000219561,correct,,158.74672910000663,159.39256999996724,157.51762639998924,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,13,13,15,,,,,,,,,,,,,,,159.39256999996724,160.39945049997186,160.39945049997186,160.54527169995708,161.05223639996257,161.05223639996257,161.19799949997105,ä,0.4563743000035174,correct,,161.66328509995947,162.5243877999601,160.39945049997186,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,14,14,71,,,,,,,,,,,,,,,162.5243877999601,163.53127209999366,163.53127209999366,163.67709149996517,164.18402260000585,164.18402260000585,164.32984179997584,l,0.38178769999649376,correct,,164.71877809998114,165.12843360000988,163.53127209999366,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,15,15,62,,,,,,,,,,,,,,,165.12843360000988,166.13533259998076,166.13533259998076,166.28116269997554,166.78810760000488,166.78810760000488,166.93391829996835,l,0.32922190002864227,correct,,167.2742288999725,167.94778379995842,166.13533259998076,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,16,16,86,,,,,,,,,,,,,,,167.94778379995842,168.95470339996973,168.95470339996973,169.10051449999446,169.60743889998412,169.60743889998412,169.75324479996925,l,0.4774825000204146,correct,,170.23930749995634,170.83650499995565,168.95470339996973,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,17,17,65,,,,,,,,,,,,,,,170.83650499995565,171.84344440000132,171.84344440000132,171.98930409998866,172.4961870999541,172.4961870999541,172.6420311999973,l,0.46037689998047426,correct,,173.1142084999592,173.94057789997896,171.84344440000132,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,18,18,27,,,,,,,,,,,,,,,173.94057789997896,174.94755059998715,174.94755059998715,175.09328450000612,175.6002592999721,175.6002592999721,175.74606430000858,ä,0.5162784000276588,correct,,176.2738102999865,176.7252129999688,174.94755059998715,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,19,19,53,,,,,,,,,,,,,,,176.7252129999688,177.7321749999537,177.7321749999537,177.87791979999747,178.384849199967,178.384849199967,178.53067939996254,l,0.3642163000185974,correct,,178.9056622000062,179.10010419995524,177.7321749999537,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(-0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,20,20,31,,,,,,,,,,,,,,,179.10010419995524,180.10704859998077,180.10704859998077,180.25281380000524,180.759757599968,180.759757599968,180.9055746999802,ä,0.5731035000062548,correct,,181.48888489999808,182.11384479998378,180.10704859998077,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,21,21,3,,,,,,,,,,,,,,,182.11384479998378,183.12078959995415,183.12078959995415,183.26658469997346,183.77354159997776,183.77354159997776,183.91932399995858,ä,0.6631891999859363,correct,,184.59291209996445,185.46093579998706,183.12078959995415,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,22,22,37,,,,,,,,,,,,,,,185.46093579998706,186.46786370000336,186.46786370000336,186.61376539996127,187.1206026999862,187.1206026999862,187.26643389998935,ä,0.588142600026913,correct,,187.86367230000906,188.35661289998097,186.46786370000336,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,23,23,83,,,,,,,,,,,,,,,188.35661289998097,189.3635820999625,189.3635820999625,189.50941199995577,190.01634239999112,190.01634239999112,190.1621843999601,l,0.4853801000281237,correct,,190.65518030000385,191.04407850001007,189.3635820999625,,,,,,,,,,,,16,A,2023-12-11_09h24.19.990,gca_discrimination,2022.2.4,143.916781596708,
