12.6837 	EXP 	Created textExpImages = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='textExpImages', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='Diese Bilder werden präsentiert:', units='norm', win=Window(...), wrapWidth=1)
12.7280 	EXP 	Created ImageLearning1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='stimuli/test1.png', interpolate=True, mask=None, maskParams=None, name='ImageLearning1', opacity=1.0, ori=0.0, pos=array([-0.1, -0.1]), size=array([0.221875, 0.416667]), texRes=128.0, units='norm', win=Window(...))
12.7561 	EXP 	Created ImageLearning2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='stimuli/test2.png', interpolate=True, mask=None, maskParams=None, name='ImageLearning2', opacity=1.0, ori=0.0, pos=array([ 0.1, -0.1]), size=array([0.221875, 0.416667]), texRes=128.0, units='norm', win=Window(...))
12.7648 	EXP 	Created textSpace = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='textSpace', opacity=1.0, ori=0.0, pos=array([ 0. , -0.5]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
12.7648 	INFO 	keyboard.Keyboard is using iohub backend.
12.7665 	EXP 	Created blankScreen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blankScreen', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
12.7794 	EXP 	Created fixcross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixcross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
12.7889 	EXP 	Created firstImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='firstImage', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
12.7922 	EXP 	Created fixcrossImage1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixcrossImage1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
12.7942 	EXP 	Created fixcrossITI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixcrossITI', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
12.7995 	EXP 	Created secondImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='secondImage', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
12.8015 	EXP 	Created fixcrossImage2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixcrossImage2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
12.8015 	INFO 	keyboard.Keyboard is using iohub backend.
12.8021 	EXP 	Created feedbackText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='feedbackText', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
12.8042 	EXP 	Created fixcrossEnd = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixcrossEnd', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
12.8257 	EXP 	Created textStartTask = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='textStartTask', opacity=1.0, ori=0.0, pos=array([0. , 0.4]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
12.8299 	EXP 	Created textTaskImages = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='textTaskImages', opacity=1.0, ori=0.0, pos=array([0. , 0.2]), rgb=UNKNOWN, text='Diese Bilder werden präsentiert:', units='norm', win=Window(...), wrapWidth=1)
12.8609 	EXP 	Created ImageTask1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='stimuli/Social1.png', interpolate=True, mask=None, maskParams=None, name='ImageTask1', opacity=1.0, ori=0.0, pos=array([-0.3, -0.1]), size=array([0.221875, 0.416667]), texRes=128.0, units='norm', win=Window(...))
12.8965 	EXP 	Created ImageTask2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='stimuli/Social2.png', interpolate=True, mask=None, maskParams=None, name='ImageTask2', opacity=1.0, ori=0.0, pos=array([-0.1, -0.1]), size=array([0.221875, 0.416667]), texRes=128.0, units='norm', win=Window(...))
12.9406 	EXP 	Created ImageTask3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='stimuli/Nonsocial1.png', interpolate=True, mask=None, maskParams=None, name='ImageTask3', opacity=1.0, ori=0.0, pos=array([ 0.1, -0.1]), size=array([0.221875, 0.416667]), texRes=128.0, units='norm', win=Window(...))
12.9758 	EXP 	Created ImageTask4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='stimuli/Nonsocial2.png', interpolate=True, mask=None, maskParams=None, name='ImageTask4', opacity=1.0, ori=0.0, pos=array([ 0.3, -0.1]), size=array([0.221875, 0.416667]), texRes=128.0, units='norm', win=Window(...))
12.9860 	EXP 	Created textTaskSpace = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='textTaskSpace', opacity=1.0, ori=0.0, pos=array([ 0. , -0.5]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
12.9861 	INFO 	keyboard.Keyboard is using iohub backend.
12.9873 	EXP 	Created blankScreen = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blankScreen', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
12.9895 	EXP 	Created fixcross = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixcross', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
12.9952 	EXP 	Created firstImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='firstImage', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
12.9973 	EXP 	Created fixcrossImage1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixcrossImage1', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
12.9995 	EXP 	Created fixcrossITI = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixcrossITI', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
13.0051 	EXP 	Created secondImage = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='secondImage', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='norm', win=Window(...))
13.0071 	EXP 	Created fixcrossImage2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixcrossImage2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
13.0072 	INFO 	keyboard.Keyboard is using iohub backend.
13.0091 	EXP 	Created fixcrossEnd = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixcrossEnd', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='norm', win=Window(...), wrapWidth=1)
13.0215 	EXP 	Created textEnd = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='textEnd', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
13.0246 	EXP 	textStart: autoDraw = True
16.6507 	EXP 	Imported chooseBlockD.xlsx as conditions, 1 conditions, 9 params
16.6511 	EXP 	Created sequence: random, trialTypes=1, nReps=1, seed=None
16.6513 	EXP 	New trial (rep=0, index=0): {'posFile': 'positions.xlsx', 'stimFile': 'stimuli.xlsx', 'testFile': 'test.xlsx', 'cs_plus_s': 'stimuli/Social2.png', 'cs_minus_s': 'stimuli/Social1.png', 'cs_plus_ns': 'stimuli/Nonsocial2.png', 'cs_minus_ns': 'stimuli/Nonsocial1.png', 'test1': 'stimuli/Test1.png', 'test2': 'stimuli/Test2.png'}
16.6514 	EXP 	window1: mouseVisible = False
16.6534 	DATA 	Keypress: space
16.6564 	EXP 	textStart: autoDraw = False
16.6564 	EXP 	textStartExp: autoDraw = True
16.6564 	EXP 	textExpImages: autoDraw = True
16.6564 	EXP 	ImageLearning1: autoDraw = True
16.6564 	EXP 	ImageLearning2: autoDraw = True
16.6564 	EXP 	textSpace: autoDraw = True
36.3030 	DATA 	Keypress: space
36.3154 	EXP 	textStartExp: autoDraw = False
36.3154 	EXP 	textExpImages: autoDraw = False
36.3154 	EXP 	ImageLearning1: autoDraw = False
36.3154 	EXP 	ImageLearning2: autoDraw = False
36.3154 	EXP 	textSpace: autoDraw = False
36.3154 	EXP 	blankScreen: text = ''
36.3154 	EXP 	blankScreen: autoDraw = True
37.3597 	EXP 	Imported test.xlsx as conditions, 14 conditions, 4 params
37.3601 	EXP 	Created sequence: random, trialTypes=14, nReps=1, seed=None
37.3604 	EXP 	New trial (rep=0, index=0): {'position1': (0.7, 0.5), 'trialtype': 'test1', 'position2': (0.7, -0.5), 'comptype': 'test2'}
37.3604 	INFO 	FixationCross
37.3639 	EXP 	blankScreen: autoDraw = False
37.3639 	EXP 	blankScreen: autoDraw = False
37.3639 	EXP 	fixcross: autoDraw = True
38.3778 	EXP 	fixcross: autoDraw = False
38.3778 	EXP 	firstImage: image = 'stimuli/Test1.png'
38.3778 	EXP 	firstImage: autoDraw = True
38.3778 	EXP 	fixcrossImage1: autoDraw = True
38.5098 	EXP 	firstImage: autoDraw = False
38.5098 	EXP 	fixcrossImage1: autoDraw = False
38.5098 	EXP 	fixcrossITI: autoDraw = True
39.0236 	EXP 	fixcrossITI: autoDraw = False
39.0236 	EXP 	secondImage: image = 'stimuli/Test2.png'
39.0236 	EXP 	secondImage: autoDraw = True
39.0236 	EXP 	fixcrossImage2: autoDraw = True
39.1625 	EXP 	secondImage: autoDraw = False
39.1625 	EXP 	fixcrossImage2: autoDraw = False
40.1285 	INFO 	AnswerCorrect
40.1345 	DATA 	KeyPress: ä
40.1416 	EXP 	feedbackText: height = 0.1
40.1416 	EXP 	feedbackText: height = 0.1
40.1416 	EXP 	feedbackText: height = 0.1
40.1416 	EXP 	feedbackText: text = 'Richtig!'
40.1416 	EXP 	feedbackText: autoDraw = True
42.1416 	EXP 	feedbackText: autoDraw = False
42.1416 	EXP 	fixcrossEnd: autoDraw = True
42.3226 	EXP 	New trial (rep=0, index=1): {'position1': (0.7, -0.5), 'trialtype': 'test2', 'position2': (-0.7, 0.5), 'comptype': 'test1'}
42.3227 	INFO 	FixationCross
42.3290 	EXP 	fixcrossEnd: autoDraw = False
42.3290 	EXP 	fixcrossEnd: autoDraw = False
42.3290 	EXP 	fixcross: autoDraw = True
43.3290 	EXP 	fixcross: autoDraw = False
43.3290 	EXP 	fixcross: autoDraw = False
43.3290 	EXP 	firstImage: image = 'stimuli/Test2.png'
43.3290 	EXP 	firstImage: autoDraw = True
43.3290 	EXP 	fixcrossImage1: autoDraw = True
43.4818 	EXP 	firstImage: autoDraw = False
43.4818 	EXP 	fixcrossImage1: autoDraw = False
43.4818 	EXP 	fixcrossITI: autoDraw = True
43.9818 	EXP 	fixcrossITI: autoDraw = False
43.9818 	EXP 	secondImage: image = 'stimuli/Test1.png'
43.9818 	EXP 	secondImage: autoDraw = True
43.9818 	EXP 	fixcrossImage2: autoDraw = True
44.1345 	EXP 	secondImage: autoDraw = False
44.1345 	EXP 	fixcrossImage2: autoDraw = False
44.8715 	INFO 	AnswerWrong
44.8756 	DATA 	Keypress: l
44.8776 	EXP 	feedbackText: height = 0.1
44.8776 	EXP 	feedbackText: height = 0.1
44.8776 	EXP 	feedbackText: height = 0.1
44.8776 	EXP 	feedbackText: text = 'Falsch!'
44.8776 	EXP 	feedbackText: autoDraw = True
46.8775 	EXP 	feedbackText: autoDraw = False
46.8775 	EXP 	feedbackText: autoDraw = False
46.8775 	EXP 	fixcrossEnd: autoDraw = True
46.9475 	EXP 	New trial (rep=0, index=2): {'position1': (-0.7, 0.5), 'trialtype': 'test2', 'position2': (-0.7, -0.5), 'comptype': 'test2'}
46.9476 	INFO 	FixationCross
46.9539 	EXP 	fixcrossEnd: autoDraw = False
46.9539 	EXP 	fixcrossEnd: autoDraw = False
46.9539 	EXP 	fixcross: autoDraw = True
47.9538 	EXP 	fixcross: autoDraw = False
47.9538 	EXP 	fixcross: autoDraw = False
47.9538 	EXP 	firstImage: image = 'stimuli/Test2.png'
47.9538 	EXP 	firstImage: autoDraw = True
47.9538 	EXP 	fixcrossImage1: autoDraw = True
48.1066 	EXP 	firstImage: autoDraw = False
48.1066 	EXP 	fixcrossImage1: autoDraw = False
48.1066 	EXP 	fixcrossITI: autoDraw = True
48.6066 	EXP 	fixcrossITI: autoDraw = False
48.6066 	EXP 	secondImage: image = 'stimuli/Test2.png'
48.6066 	EXP 	secondImage: autoDraw = True
48.6066 	EXP 	fixcrossImage2: autoDraw = True
48.7594 	EXP 	secondImage: autoDraw = False
48.7594 	EXP 	fixcrossImage2: autoDraw = False
49.7671 	DATA 	Keypress: l
49.7740 	INFO 	AnswerCorrect
49.7802 	EXP 	feedbackText: height = 0.1
49.7802 	EXP 	feedbackText: height = 0.1
49.7802 	EXP 	feedbackText: height = 0.1
49.7802 	EXP 	feedbackText: text = 'Richtig!'
49.7802 	EXP 	feedbackText: autoDraw = True
51.7800 	EXP 	feedbackText: autoDraw = False
51.7800 	EXP 	feedbackText: autoDraw = False
51.7800 	EXP 	fixcrossEnd: autoDraw = True
51.9751 	EXP 	New trial (rep=0, index=3): {'position1': (-0.7, -0.5), 'trialtype': 'test1', 'position2': (0.7, 0.5), 'comptype': 'test2'}
51.9751 	INFO 	FixationCross
51.9815 	EXP 	fixcrossEnd: autoDraw = False
51.9815 	EXP 	fixcrossEnd: autoDraw = False
51.9815 	EXP 	fixcross: autoDraw = True
52.9814 	EXP 	fixcross: autoDraw = False
52.9814 	EXP 	fixcross: autoDraw = False
52.9814 	EXP 	firstImage: image = 'stimuli/Test1.png'
52.9814 	EXP 	firstImage: autoDraw = True
52.9814 	EXP 	fixcrossImage1: autoDraw = True
53.1342 	EXP 	firstImage: autoDraw = False
53.1342 	EXP 	fixcrossImage1: autoDraw = False
53.1342 	EXP 	fixcrossITI: autoDraw = True
53.6341 	EXP 	fixcrossITI: autoDraw = False
53.6341 	EXP 	secondImage: image = 'stimuli/Test2.png'
53.6341 	EXP 	secondImage: autoDraw = True
53.6341 	EXP 	fixcrossImage2: autoDraw = True
53.7869 	EXP 	secondImage: autoDraw = False
53.7869 	EXP 	fixcrossImage2: autoDraw = False
54.3362 	INFO 	AnswerCorrect
54.3370 	DATA 	KeyPress: ä
54.3425 	EXP 	feedbackText: text = 'Richtig!'
54.3425 	EXP 	feedbackText: autoDraw = True
56.3424 	EXP 	feedbackText: autoDraw = False
56.3424 	EXP 	feedbackText: autoDraw = False
56.3424 	EXP 	fixcrossEnd: autoDraw = True
57.2943 	EXP 	New trial (rep=0, index=4): {'position1': (-0.7, -0.5), 'trialtype': 'test2', 'position2': (-0.7, 0.5), 'comptype': 'test2'}
57.2944 	INFO 	FixationCross
57.3007 	EXP 	fixcrossEnd: autoDraw = False
57.3007 	EXP 	fixcrossEnd: autoDraw = False
57.3007 	EXP 	fixcross: autoDraw = True
58.3007 	EXP 	fixcross: autoDraw = False
58.3007 	EXP 	fixcross: autoDraw = False
58.3007 	EXP 	firstImage: image = 'stimuli/Test2.png'
58.3007 	EXP 	firstImage: autoDraw = True
58.3007 	EXP 	fixcrossImage1: autoDraw = True
58.4534 	EXP 	firstImage: autoDraw = False
58.4534 	EXP 	fixcrossImage1: autoDraw = False
58.4534 	EXP 	fixcrossITI: autoDraw = True
58.9534 	EXP 	fixcrossITI: autoDraw = False
58.9534 	EXP 	secondImage: image = 'stimuli/Test2.png'
58.9534 	EXP 	secondImage: autoDraw = True
58.9534 	EXP 	fixcrossImage2: autoDraw = True
59.1062 	EXP 	secondImage: autoDraw = False
59.1062 	EXP 	fixcrossImage2: autoDraw = False
59.8083 	INFO 	AnswerCorrect
59.8090 	DATA 	Keypress: l
59.8145 	EXP 	feedbackText: text = 'Richtig!'
59.8145 	EXP 	feedbackText: autoDraw = True
61.8144 	EXP 	feedbackText: autoDraw = False
61.8144 	EXP 	feedbackText: autoDraw = False
61.8144 	EXP 	fixcrossEnd: autoDraw = True
62.5649 	EXP 	New trial (rep=0, index=5): {'position1': (-0.7, -0.5), 'trialtype': 'test2', 'position2': (0.7, -0.5), 'comptype': 'test2'}
62.5650 	INFO 	FixationCross
