posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textStartExp.started,textExpImages.started,ImageLearning1.started,ImageLearning2.started,textSpace.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,blankScreen.started,blankScreen.stopped,fixcross.started,firstImage.started,fixcrossImage1.started,fixcrossITI.started,secondImage.started,fixcrossImage2.started,key.started,key.keys,key.rt,correctness,feedbackText.started,fixcrossEnd.started,fixcrossEnd.stopped,fixcross.stopped,feedbackText.stopped,textStartTask.started,textTaskImages.started,ImageTask1.started,ImageTask2.started,ImageTask3.started,ImageTask4.started,textTaskSpace.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,10,10,45,,,,,,,,,,,,,,,135.72567020000133,136.73255190000054,136.73255190000054,136.87843870000142,137.38534390000132,137.38534390000132,137.53116849999788,ä,0.3042009999990114,correct,,137.84366030000092,138.34361029999855,136.73255190000054,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,11,11,18,,,,,,,,,,,,,,,138.34361029999855,139.3505335000009,139.3505335000009,139.49633470000117,140.00328309999895,140.00328309999895,140.14909220000118,ä,0.4065049999990151,correct,,140.56572229999801,140.9338065999982,139.3505335000009,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,12,12,87,,,,,,,,,,,,,,,140.9338065999982,141.94071310000072,141.94071310000072,142.08655379999982,142.59346430000005,142.59346430000005,142.73930480000126,l,0.5840495000011288,correct,,143.3364862999988,144.12116590000005,141.94071310000072,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,13,13,42,,,,,,,,,,,,,,,144.12116590000005,145.12809689999995,145.12809689999995,145.27393759999904,145.78082369999902,145.78082369999902,145.92663900000116,ä,0.2604542000044603,correct,,146.1974760000012,146.9405192000013,145.12809689999995,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,14,14,30,,,,,,,,,,,,,,,146.9405192000013,147.94741059999797,147.94741059999797,148.09325309999986,148.60018099999797,148.60018099999797,148.74601070000062,l,0.16251919999922393,wrong,,148.91959909999787,149.093213199998,147.94741059999797,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(-0.7, 0.5)",cs_minus_s,0,0,0,0,,,,,0,15,15,69,,,,,,,,,,,,,,,149.093213199998,150.10008870000092,150.10008870000092,150.24592720000146,150.75288680000085,150.75288680000085,150.898693799998,ä,0.2643797999990056,wrong,,151.1764734999997,151.46809030000077,150.10008870000092,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,16,16,67,,,,,,,,,,,,,,,151.46809030000077,152.47506249999788,152.47506249999788,152.62085579999984,153.12779489999957,153.12779489999957,153.273620699998,l,0.697855400001572,correct,,153.98190980000072,154.287470700001,152.47506249999788,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,17,17,88,,,,,,,,,,,,,,,154.287470700001,155.2943770999991,155.2943770999991,155.44018430000142,155.94711720000123,155.94711720000123,156.0929389999983,l,0.44766400000298745,correct,,156.55126219999875,157.02346129999933,155.2943770999991,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,18,18,28,,,,,,,,,,,,,,,157.02346129999933,158.0303681000005,158.0303681000005,158.1762052999984,158.68311439999889,158.68311439999889,158.82894959999976,ä,0.4782959000040137,correct,,159.31499099999928,160.01640659999975,158.0303681000005,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social2.png,stimuli/Social1.png,stimuli/Nonsocial1.png,stimuli/Nonsocial2.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,19,19,29,,,,,,,,,,,,,,,160.01640659999975,161.02330090000032,161.02330090000032,161.16912070000035,161.67606289999821,161.67606289999821,161.82187799999883,ä,0.5574675999996543,correct,,162.39130609999847,163.33570599999803,161.02330090000032,,,,,,,,,,,,7,B,2023-12-07_14h13.13.024,gca_discrimination,2022.2.4,143.90290583000325,
