posFile,stimFile,testFile,cs_plus_s,cs_minus_s,cs_plus_ns,cs_minus_ns,test1,test2,position1,trialtype,position2,comptype,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,learning_trials.thisRepN,learning_trials.thisTrialN,learning_trials.thisN,learning_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textStart.started,spaceStart.started,spaceStart.keys,spaceStart.rt,textStartExp.started,textExpImages.started,ImageLearning1.started,ImageLearning2.started,textSpace.started,spaceStartExp.started,spaceStartExp.keys,spaceStartExp.rt,blankScreen.started,blankScreen.stopped,fixcross.started,firstImage.started,fixcrossImage1.started,fixcrossITI.started,secondImage.started,fixcrossImage2.started,key.started,key.keys,correctness,feedbackText.started,fixcrossEnd.started,fixcrossEnd.stopped,fixcross.stopped,key.rt,feedbackText.stopped,textStartTask.started,textTaskImages.started,ImageTask1.started,ImageTask2.started,ImageTask3.started,ImageTask4.started,textTaskSpace.started,spaceStartTask.started,spaceStartTask.keys,spaceStartTask.rt,participant,group,date,expName,psychopyVersion,frameRate,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,36,36,45,,,,,,,,,,,,,,,209.31425509999826,210.3211682000001,210.3211682000001,210.4669963999986,210.9739308999997,210.9739308999997,211.11974270000064,l,correct,,211.53638689999934,212.04330599999957,210.3211682000001,0.4082382000015059,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(-0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,37,37,7,,,,,,,,,,,,,,,212.04330599999957,213.05021119999947,213.05021119999947,213.19603780000034,213.7030311999988,213.7030311999988,213.84879179999916,l,correct,,214.38352569999915,214.75151320000077,213.05021119999947,0.5278593000039109,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,38,38,5,,,,,,,,,,,,,,,214.75151320000077,215.75845679999838,215.75845679999838,215.90427009999985,216.4112258999994,216.4112258999994,216.55701689999842,l,correct,,216.98060270000133,217.0916995000007,215.75845679999838,0.41135200000280747,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,39,39,76,,,,,,,,,,,,,,,217.0916995000007,218.0986258999983,218.0986258999983,218.2444773999996,218.75144219999856,218.75144219999856,218.89721970000028,ä,correct,,219.60551169999962,219.89714580000145,218.0986258999983,0.6957446000014897,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,40,40,57,,,,,,,,,,,,,,,219.89714580000145,220.90408910000042,220.90408910000042,221.04988650000087,221.55685230000017,221.55685230000017,221.70265989999825,ä,correct,,222.26514079999833,223.24426279999898,220.90408910000042,0.5534980000011274,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,41,41,50,,,,,,,,,,,,,,,223.24426279999898,224.25117859999955,224.25117859999955,224.39696410000033,224.90392129999964,224.90392129999964,225.04971870000008,ä,correct,,225.5219462999994,226.48025699999926,224.25117859999955,0.4626289000007091,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,42,42,14,,,,,,,,,,,,,,,226.48025699999926,227.487163400001,227.487163400001,227.63297460000103,228.13989779999974,228.13989779999974,228.2857296000002,l,correct,,228.79958899999838,228.93153869999878,227.487163400001,0.5064523000000918,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,43,43,38,,,,,,,,,,,,,,,228.93153869999878,229.93847340000139,229.93847340000139,230.08426640000107,230.591199399998,230.591199399998,230.73703549999846,l,correct,,231.41755629999898,232.32723389999956,229.93847340000139,0.6714360000005399,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_ns,"(0.7, 0.5)",cs_plus_ns,0,0,0,0,,,,,0,44,44,47,,,,,,,,,,,,,,,232.32723389999956,233.3341317000013,233.3341317000013,233.47998469999948,233.98691999999937,233.98691999999937,234.13272030000007,l,correct,,234.52854239999942,234.88269199999922,233.3341317000013,0.3873247999981686,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(-0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,45,45,87,,,,,,,,,,,,,,,234.88269199999922,235.88960020000013,235.88960020000013,236.03541459999906,236.54235340000014,236.54235340000014,236.688192900001,ä,correct,,236.9450939999988,237.313141300001,235.88960020000013,0.24766790000285255,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,46,46,74,,,,,,,,,,,,,,,237.313141300001,238.32009259999904,238.32009259999904,238.46588699999847,238.97280429999955,238.97280429999955,239.1186400000006,ä,correct,,239.51447410000037,239.60472939999818,238.32009259999904,0.3856536999992386,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,47,47,26,,,,,,,,,,,,,,,239.60472939999818,240.61163830000078,240.61163830000078,240.75749160000123,241.2643692999991,241.2643692999991,241.4102215999992,l,correct,,241.84075630000007,242.79905399999916,240.61163830000078,0.4215193000018189,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,48,48,59,,,,,,,,,,,,,,,242.79905399999916,243.80593279999812,243.80593279999812,243.95180299999993,244.45871749999787,244.45871749999787,244.60453609999968,ä,correct,,245.25729489999867,245.72948929999984,243.80593279999812,0.6437130000012985,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,49,49,49,,,,,,,,,,,,,,,245.72948929999984,246.73641979999957,246.73641979999957,246.8822164000012,247.38910119999855,247.38910119999855,247.53496019999875,ä,correct,,248.03495309999926,248.86824060000072,246.73641979999957,0.4895576000017172,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_minus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,50,50,62,,,,,,,,,,,,,,,248.86824060000072,249.87516880000112,249.87516880000112,250.0209924999981,250.5279186000007,250.5279186000007,250.67374500000005,l,wrong,,251.0834474000003,251.09040900000036,249.87516880000112,0.39808280000215746,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_ns,"(0.7, -0.5)",cs_minus_ns,0,0,0,0,,,,,0,51,51,92,,,,,,,,,,,,,,,251.09040900000036,252.09729919999882,252.09729919999882,252.24311070000113,252.75006460000077,252.75006460000077,252.89587060000122,ä,correct,,253.46538090000104,254.38887550000072,252.09729919999882,0.5604052000016964,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, 0.5)",cs_plus_s,"(0.7, -0.5)",cs_minus_s,0,0,0,0,,,,,0,52,52,2,,,,,,,,,,,,,,,254.38887550000072,255.39581629999884,255.39581629999884,255.54159739999886,256.0485316999984,256.0485316999984,256.1944326999983,l,correct,,256.68042649999916,257.47902669999894,255.39581629999884,0.47846430000208784,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,53,53,28,,,,,,,,,,,,,,,257.47902669999894,258.4859445000002,258.4859445000002,258.63177839999844,259.1387051999991,259.1387051999991,259.2845129999987,l,correct,,259.88171579999835,260.0275438999997,258.4859445000002,0.5884579999983544,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,54,54,52,,,,,,,,,,,,,,,260.0275438999997,261.0344977999994,261.0344977999994,261.18025679999846,261.6872102999987,261.6872102999987,261.83302900000126,ä,correct,,262.3329965000012,262.72880630000145,261.0344977999994,0.48702140000023064,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,55,55,21,,,,,,,,,,,,,,,262.72880630000145,263.7357376,263.7357376,263.88154550000036,264.3884780999979,264.3884780999979,264.5343212000007,ä,wrong,,265.0273558000008,265.5203843999989,263.7357376,0.48275270000158343,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,56,56,54,,,,,,,,,,,,,,,265.5203843999989,266.5272871999987,266.5272871999987,266.67312559999846,267.18003659999886,267.18003659999886,267.3258855999993,ä,correct,,267.92308019999837,267.99943970000095,266.5272871999987,0.5865298000026087,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_minus_ns,"(-0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,57,57,43,,,,,,,,,,,,,,,267.99943970000095,269.00635930000135,269.00635930000135,269.1521897999992,269.659111500001,269.659111500001,269.8049616999997,l,correct,,270.59654410000076,271.03407420000076,269.00635930000135,0.7791639999995823,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_s,"(0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,58,58,17,,,,,,,,,,,,,,,271.03407420000076,272.0409553999998,272.0409553999998,272.1867807999988,272.69374049999897,272.69374049999897,272.83955179999975,l,correct,,273.3047622000013,274.2978323999996,272.0409553999998,0.4565545999976166,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,59,59,55,,,,,,,,,,,,,,,274.2978323999996,275.3046992999989,275.3046992999989,275.4505247999987,275.9574838000008,275.9574838000008,276.10329419999834,ä,correct,,276.5130026000006,277.39491740000085,275.3046992999989,0.40109250000023167,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, 0.5)",cs_plus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,60,60,80,,,,,,,,,,,,,,,277.39491740000085,278.4018236999982,278.4018236999982,278.5476774999988,279.0545917999989,279.0545917999989,279.200385600001,ä,correct,,279.88091599999825,280.36705359999905,278.4018236999982,0.6718930999995791,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_ns,"(0.7, -0.5)",cs_plus_ns,0,0,0,0,,,,,0,61,61,77,,,,,,,,,,,,,,,280.36705359999905,281.3739362000015,281.3739362000015,281.51975709999897,282.02669239999886,282.02669239999886,282.1725105000005,ä,correct,,282.6099810000014,283.52663369999937,281.3739362000015,0.42769330000010086,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_minus_ns,"(0.7, 0.5)",cs_minus_ns,0,0,0,0,,,,,0,62,62,88,,,,,,,,,,,,,,,283.52663369999937,284.53352050000103,284.53352050000103,284.67933899999844,285.18631860000096,285.18631860000096,285.33211559999836,ä,correct,,285.8251482000014,285.85291959999813,284.53352050000103,0.48437969999940833,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(-0.7, -0.5)",cs_plus_s,"(-0.7, 0.5)",cs_plus_s,0,0,0,0,,,,,0,63,63,51,,,,,,,,,,,,,,,285.85291959999813,286.85983040000065,286.85983040000065,287.0057248999983,287.51258009999947,287.51258009999947,287.6584140999985,ä,correct,,288.06812499999796,288.39458749999903,286.85983040000065,0.3974524000004749,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
positions.xlsx,stimuli.xlsx,test.xlsx,stimuli/Social1.png,stimuli/Social2.png,stimuli/Nonsocial2.png,stimuli/Nonsocial1.png,stimuli/Test1.png,stimuli/Test2.png,"(0.7, -0.5)",cs_minus_s,"(-0.7, -0.5)",cs_plus_s,0,0,0,0,,,,,0,64,64,22,,,,,,,,,,,,,,,288.39458749999903,289.40139830000044,289.40139830000044,289.5472216999988,290.05416139999943,290.05416139999943,290.2000110000008,l,correct,,290.72772089999853,291.29714279999826,289.40139830000044,0.5205241000003298,,,,,,,,,,,,8,C,2023-12-07_15h30.43.164,gca_discrimination,2022.2.4,143.91843854639362,
